"Accepted Symbol","Synonym Symbol","Scientific Name"
"JUPO5","","Juncus polycephalos"
"JUPR4","","Juncus prominens"
"JURE","","Juncus regelii"
"JURE2","","Juncus repens"
"JURO","","Juncus roemerianus"
"JURU","","Juncus rugulosus"
"JUSA","","Juncus saximontanus"
"JUSC","","Juncus scirpoides"
"JUSE","","Juncus secundus"
"JUSQ","","Juncus squarrosus"
"JUST","","Juncus stygius"
"JUSTA","","Juncus stygius ssp. americanus"
"JUSU","","Juncus subcaudatus"
"JUSUS2","","Juncus subcaudatus var. subcaudatus"
"JUSU7","","Juncus subnodulosus"
"JUSU2","","Juncus subtilis"
"JUSU3","","Juncus supiniformis"
"JUTE","","Juncus tenuis"
"JUTE3","","Juncus texanus"
"JUTE2","","Juncus textilis"
"JUTI","","Juncus tiehmii"
"JUTO","","Juncus torreyi"
"JUTR","","Juncus tracyi"
"JUTR2","","Juncus trifidus"
"JUTR3","","Juncus triformis"
"JUTR4","","Juncus triglumis"
"JUTR5","","Juncus trigonocarpus"
"JUTR6","","Juncus trilocularis"
"JUTW","","Juncus tweedyi"
"JUUN","","Juncus uncialis"
"JUVA2","","Juncus validus"
"JUVAV","","Juncus validus var. validus"
"JUVA","","Juncus vaseyi"
"JUXI","","Juncus xiphioides"
"KALIN","","Kalinia"
"KAOB","","Kalinia obtusiflora"
"KACU2","","Karroochloa curva"
"KAPU2","","Karroochloa purpurea"
"KOMY","","Kobresia myosuroides"
"KOSI","","Kobresia sibirica"
"KOSI2","","Kobresia simpliciuscula"
"KOAS","","Koeleria asiatica"
"KOASA","","Koeleria asiatica ssp. atroviolacea"
"KOCA3","","Koeleria caudata"
"KOGR3","","Koeleria grandis"
"KOMA","","Koeleria macrantha"
"KOVA2","","Koeleria vallesiana"
"KYBR","","Kyllinga brevifolia"
"KYGR","","Kyllinga gracillima"
"KYNE","","Kyllinga nemoralis"
"KYOD","","Kyllinga odorata"
"KYPU","","Kyllinga pumila"
"KYSQ","","Kyllinga squamulata"
"KYTI","","Kyllinga tibialis"
"KYVA","","Kyllinga vaginata"
"LAGU","","Lagenocarpus guianensis"
"LAOV","","Lagurus ovatus"
"LAAU","","Lamarckia aurea"
"LADI3","","Lasiacis divaricata"
"LAGR4","","Lasiacis grisebachii"
"LALI","","Lasiacis ligulata"
"LARU","","Lasiacis ruscifolia"
"LASL","","Lasiacis sloanei"
"LASOP","","Lasiacis sorghoidea var. patentiflora"
"LASC8","","Lasiurus scindicus"
"LEHE","","Leersia hexandra"
"LELE2","","Leersia lenticularis"
"LEMO","","Leersia monandra"
"LEOR","","Leersia oryzoides"
"LEVI2","","Leersia virginica"
"LEAR30","","Lepironia articulata"
"LECH2","","Leptochloa chinensis"
"LECH","","Leptochloa chloridiformis"
"LEDE22","","Leptochloa decipiens"
"LEDEP2","","Leptochloa decipiens ssp. peacockii"
"LEDI28","","Leptochloa digitata"
"LEDI29","","Leptochloa divaricatissima"
"LEDU","","Leptochloa dubia"
"LEFU21","","Leptochloa fusca"
"LEFUF","","Leptochloa fusca ssp. fascicularis"
"LEFUU","","Leptochloa fusca ssp. uninervia"
"LENE2","","Leptochloa nealleyi"
"LEOB10","","Leptochloa obtusiflora"
"LEPA6","","Leptochloa panicea"
"LEPAB","","Leptochloa panicea ssp. brachiata"
"LEPAM","","Leptochloa panicea ssp. mucronata"
"LEPA3","","Leptochloa panicoides"
"LESC","","Leptochloa scabra"
"LEVI4","","Leptochloa virgata"
"LEVI5","","Leptochloa viscida"
"LEVI10","","Leptochloopsis virgata"
"LELA7","","Leptocoryphium lanatum"
"LEFI15","","Lepturus filiformis"
"LERE","","Lepturus repens"
"LEKI2","","Leucopoa kingii"
"LEPI15","","×Leydeum piperi"
"LEMU4","","Leymus ×multiflorus"
"LEUC","","Leymus ×uclueletensis"
"LEVA3","","Leymus ×vancouverensis"
"LEAJ","","Leymus ajanensis"
"LEAK2","","Leymus akmolinensis"
"LEAL41","","Leymus alaicus"
"LEALK","","Leymus alaicus ssp. karataviensis"
"LEAM","","Leymus ambiguus"
"LEAN3","","Leymus angustus"
"LEAR11","","Leymus arenarius"
"LECI4","","Leymus cinereus"
"LECO12","","Leymus condensatus"
"LEER8","","Leymus erianthus"
"LEFL4","","Leymus flavescens"
"LEIN6","","Leymus innovatus"
"LEKA4","","Leymus karelinii"
"LEMO8","","Leymus mollis"
"LEMOM2","","Leymus mollis ssp. mollis"
"LEMOV","","Leymus mollis ssp. villosissimus"
"LEMU11","","Leymus multicaulis"
"LEPA49","","Leymus paboanus"
"LEPA12","","Leymus pacificus"
"LERA5","","Leymus racemosus"
"LERAR2","","Leymus racemosus ssp. racemosus"
"LERAS","","Leymus racemosus ssp. sabulosus"
"LESA4","","Leymus salinus"
"LESAM","","Leymus salinus ssp. mojavensis"
"LESAS","","Leymus salinus ssp. salinus"
"LESAS2","","Leymus salinus ssp. salmonis"
"LESE14","","Leymus secalinus"
"LESES3","","Leymus secalinus ssp. secalinus"
"LESI5","","Leymus simplex"
"LETR5","","Leymus triticoides"
"LISC4","","Lilaea scilloides"
"LIAR","","Limnodea arkansana"
"LIAR6","","Lipocarpha aristulata"
"LIDR3","","Lipocarpha drummondii"
"LIMA4","","Lipocarpha maculata"
"LIMI12","","Lipocarpha micrantha"
"LIOC3","","Lipocarpha occidentalis"
"LIRE12","","Lipocarpha rehmanii"
"LIPA7","","Lithachne pauciflora"
"LOSU10","","Loliolum subulatum"
"LOHY3","","Lolium ×hybridum"
"LOCA13","","Lolium canariense"
"LOPE","","Lolium perenne"
"LOPEM2","","Lolium perenne ssp. multiflorum"
"LOPEP","","Lolium perenne ssp. perenne"
"LOPE2","","Lolium persicum"
"LORE8","","Lolium remotum"
"LORI","","Lolium rigidum"
"LOTE2","","Lolium temulentum"
"LOTET","","Lolium temulentum ssp. temulentum"
"LOGR7","","Lophatherum gracile"
"LOSI5","","Loudetia simplex"
"LUBA2","","Luziola bahiensis"
"LUFL2","","Luziola fluitans"
"LUPE4","","Luziola peruviana"
"LUSU18","","Luziola subintegra"
"LUAC","","Luzula acuminata"
"LUACA2","","Luzula acuminata ssp. acuminata"
"LUACC2","","Luzula acuminata ssp. carolinae"
"LUAL8","","Luzula alpinopilosa"
"LUAR9","","Luzula arctica"
"LUARA8","","Luzula arctica ssp. arctica"
"LUARL4","","Luzula arctica ssp. latifolia"
"LUAR5","","Luzula arcuata"
"LUARA17","","Luzula arcuata ssp. arcuata"
"LUARU","","Luzula arcuata ssp. unalaschcensis"
"LUBU","","Luzula bulbosa"
"LUCA2","","Luzula campestris"
"LUCO6","","Luzula comosa"
"LUCO5","","Luzula confusa"
"LUCO8","","Luzula congesta"
"LUDI","","Luzula divaricata"
"LUEC","","Luzula echinata"
"LUFA3","","Luzula fastigiata"
"LUFO6","","Luzula forsteri"
"LUGL2","","Luzula glabrata"
"LUGLH","","Luzula glabrata var. hitchcockii"
"LUGR8","","Luzula groenlandica"
"LUGRG3","","Luzula groenlandica var. groenlandica"
"LUHA2","","Luzula hawaiiensis"
"LUHAG","","Luzula hawaiiensis var. glabrata"
"LUHAH","","Luzula hawaiiensis var. hawaiiensis"
"LUHAO","","Luzula hawaiiensis var. oahuensis"
"LUKJ","","Luzula kjellmaniana"
"LULU3","","Luzula luzuloides"
"LUMU2","","Luzula multiflora"
"LUMUF","","Luzula multiflora ssp. frigida"
"LUMUM","","Luzula multiflora ssp. multiflora"
"LUMUA2","","Luzula multiflora ssp. multiflora var. acadiensis"
"LUMUK2","","Luzula multiflora ssp. multiflora var. kobayasii"
"LUMUM2","","Luzula multiflora ssp. multiflora var. multiflora"
"LUNI3","","Luzula nivea"
"LUOR4","","Luzula orestera"
"LUPA14","","Luzula pallidula"
"LUPA4","","Luzula parviflora"
"LUPI2","","Luzula piperi"
"LURU2","","Luzula rufescens"
"LUSP4","","Luzula spicata"
"LUSU9","","Luzula subcapitata"
"LUSU7","","Luzula subcongesta"
"LUWA","","Luzula wahlenbergii"
"LYPH","","Lycurus phleoides"
"LYSE3","","Lycurus setosus"
"LYSP3","","Lygeum spartum"
"MAAN","","Machaerina angustifolia"
"MAFA9","","Machaerina falcata"
"MAMA12","","Machaerina mariscoides"
"MAMAM7","","Machaerina mariscoides ssp. mariscoides"
"MAMAM","","Machaerina mariscoides ssp. meyenii"
"MARE2","","Machaerina restioides"
"MAFL10","","Mapania flavinux"
"MAMA31","","Mapania macrocephala"
"MAPA20","","Mapania pandanophylla"
"MAPA21","","Mapania parvibracteata"
"MASUP","","Mapania sumatrana ssp. pandanophylla"
"MEAL","","Melica altissima"
"MEAR3","","Melica aristata"
"MEBR7","","Melica brasiliana"
"MEBU","","Melica bulbosa"
"MECA2","","Melica californica"
"MECAC","","Melica californica var. californica"
"MECAN","","Melica californica var. nevadensis"
"MECI13","","Melica ciliata"
"MECIC3","","Melica ciliata ssp. ciliata"
"MECIM","","Melica ciliata ssp. magnolii"
"MEDE14","","Melica decumbens"
"MEER5","","Melica eremophila"
"MEFR","","Melica frutescens"
"MEFU","","Melica fugax"
"MEGE","","Melica geyeri"
"MEGEA","","Melica geyeri var. aristulata"
"MEGEG","","Melica geyeri var. geyeri"
"MEHA2","","Melica harfordii"
"MEHY6","","Melica hyalina"
"MEIM","","Melica imperfecta"
"MEMA15","","Melica macra"
"MEMO","","Melica montezumae"
"MEMU","","Melica mutica"
"MENI","","Melica nitens"
"MEPE14","","Melica persica"
"MEPEI","","Melica persica ssp. inaequiglumis"
"MEPO","","Melica porteri"
"MEPOL","","Melica porteri var. laxa"
"MEPOP5","","Melica porteri var. porteri"
"MERI4","","Melica rigida"
"MESA8","","Melica sarmentosa"
"MESM","","Melica smithii"
"MESP","","Melica spectabilis"
"MEST","","Melica stricta"
"MESTA","","Melica stricta var. albicaulis"
"MESTS","","Melica stricta var. stricta"
"MESU","","Melica subulata"
"MESUP","","Melica subulata var. pammelii"
"MESUS","","Melica subulata var. subulata"
"METO","","Melica torreyana"
"MEMI2","","Melinis minutiflora"
"MENE8","","Melinis nerviglumis"
"MERE9","","Melinis repens"
"MEST12","","Merxmuellera stricta"
"MIMI","","Mibora minima"
"MICA17","","Microchloa caffra"
"MIKU","","Microchloa kunthii"
"MIST","","Microlaena stipoides"
"MIPA19","","Micropyrum patens"
"MITE14","","Micropyrum tenellum"
"MIGL13","","Microstegium glabratum"
"MIVI","","Microstegium vimineum"
"MIEF","","Milium effusum"
"MIEFC","","Milium effusum var. cisatlanticum"
"MIVE3","","Milium vernale"
"MIGI2","","Miscanthus ×giganteus"
"MICA16","","Miscanthus capensis"
"MIFL3","","Miscanthus floridulus"
"MINE4","","Miscanthus nepalensis"
"MIOL","","Miscanthus oligostachyus"
"MISA","","Miscanthus sacchariflorus"
"MISI","","Miscanthus sinensis"
"MITR9","","Miscanthus transmorrisonensis"
"MNLA","","Mnesithea laevis"
"MNLAL","","Mnesithea laevis var. laevis"
"MOCA2","","Molinia caerulea"
"MOCAA2","","Molinia caerulea ssp. arundinacea"
"MOLI","","Monanthochloe littoralis"
"MOGA","","Morelotia gahniiformis"
"MUCU2","","Muhlenbergia ×curtisetosa"
"MUIN","","Muhlenbergia ×involuta"
"MUAN","","Muhlenbergia andina"
"MUAP","","Muhlenbergia appressa"
"MUAR","","Muhlenbergia arenacea"
"MUAR2","","Muhlenbergia arenicola"
"MUAR3","","Muhlenbergia arizonica"
"MUAR4","","Muhlenbergia arsenei"
"MUAS","","Muhlenbergia asperifolia"
"MUBR2","","Muhlenbergia brevis"
"MUBU","","Muhlenbergia bushii"
"MUCA","","Muhlenbergia californica"
"MUCA2","","Muhlenbergia capillaris"
"MUCR","","Muhlenbergia crispiseta"
"MUCU","","Muhlenbergia curtifolia"
"MUCU3","","Muhlenbergia cuspidata"
"MUDE","","Muhlenbergia depauperata"
"MUDU","","Muhlenbergia dubia"
"MUDU3","","Muhlenbergia dumosa"
"MUEL2","","Muhlenbergia elongata"
"MUEL","","Muhlenbergia eludens"
"MUEM","","Muhlenbergia emersleyi"
"MUEX","","Muhlenbergia expansa"
"MUFI","","Muhlenbergia filiculmis"
"MUFI2","","Muhlenbergia filiformis"
"MUFI3","","Muhlenbergia filipes"
"MUFR","","Muhlenbergia fragilis"
"MUFR2","","Muhlenbergia frondosa"
"MUGL","","Muhlenbergia glabriflora"
"MUGL2","","Muhlenbergia glauca"
"MUGL3","","Muhlenbergia glomerata"
"MUJO","","Muhlenbergia jonesii"
"MULI","","Muhlenbergia lindheimeri"
"MULO","","Muhlenbergia longiligula"
"MUMA4","","Muhlenbergia macroura"
"MUME2","","Muhlenbergia mexicana"
"MUMI","","Muhlenbergia microsperma"
"MUMI2","","Muhlenbergia minutissima"
"MUMO","","Muhlenbergia montana"
"MUPA5","","Muhlenbergia palmeri"
"MUPA2","","Muhlenbergia pauciflora"
"MUPE","","Muhlenbergia pectinata"
"MUPE3","","Muhlenbergia peruviana"
"MUPO","","Muhlenbergia polycaulis"
"MUPO2","","Muhlenbergia porteri"
"MUPU2","","Muhlenbergia pungens"
"MURA","","Muhlenbergia racemosa"
"MURA4","","Muhlenbergia ramulosa"
"MURE","","Muhlenbergia repens"
"MURE2","","Muhlenbergia reverchonii"
"MURI","","Muhlenbergia richardsonis"
"MURI2","","Muhlenbergia rigens"
"MURI3","","Muhlenbergia rigida"
"MUSC","","Muhlenbergia schreberi"
"MUSE","","Muhlenbergia setifolia"
"MUSI","","Muhlenbergia sinuosa"
"MUSO","","Muhlenbergia sobolifera"
"MUSP4","","Muhlenbergia spiciformis"
"MUST","","Muhlenbergia straminea"
"MUSY","","Muhlenbergia sylvatica"
"MUTE","","Muhlenbergia tenuiflora"
"MUTE4","","Muhlenbergia tenuifolia"
"MUTE2","","Muhlenbergia texana"
"MUTH","","Muhlenbergia thurberi"
"MUTO","","Muhlenbergia torreyana"
"MUTO2","","Muhlenbergia torreyi"
"MUUN","","Muhlenbergia uniflora"
"MUUT","","Muhlenbergia utilis"
"MUVI4","","Muhlenbergia villiflora"
"MUVIV","","Muhlenbergia villiflora var. villosa"
"MUWR","","Muhlenbergia wrightii"
"MUSQ3","","Munroa squarrosa"
"NAST3","","Nardus stricta"
"NACE","","Nassella cernua"
"NACH","","Nassella chilensis"
"NAHY","","Nassella hyalina"
"NALE2","","Nassella lepida"
"NALE3","","Nassella leucotricha"
"NAMA7","","Nassella manicata"
"NAME4","","Nassella megapotamica"
"NANE","","Nassella neesiana"
"NAPU4","","Nassella pulchra"
"NATE4","","Nassella tenuis"
"NATE3","","Nassella tenuissima"
"NATR3","","Nassella trichotoma"
"NAVI4","","Nassella viridula"
"NERE3","","Neeragrostis reptans"
"NEAT2","","Neololeba atra"
"NECO2","","Neostapfia colusana"
"NEAR","","Neyraudia arundinacea"
"NERE","","Neyraudia reynaudiana"
"OCCO4","","Ochthochloa compressa"
"OLLA","","Olyra latifolia"
"OPEX","","Ophiuros exaltatus"
"OPTO4","","Ophiuros tongcalingii"
"OPBU2","","Oplismenus burmannii"
"OPCO2","","Oplismenus compositus"
"OPHI","","Oplismenus hirtellus"
"OPHIH","","Oplismenus hirtellus ssp. hirtellus"
"OPHII","","Oplismenus hirtellus ssp. imbecillis"
"OPHIS","","Oplismenus hirtellus ssp. setarius"
"OPHIU2","","Oplismenus hirtellus ssp. undulatifolius"
"ORCA","","Orcuttia californica"
"ORIN","","Orcuttia inaequalis"
"ORPI","","Orcuttia pilosa"
"ORTE","","Orcuttia tenuis"
"ORVI2","","Orcuttia viscida"
"ORFU2","","Oreobolus furcatus"
"ORBA6","","Oryza barthii"
"ORGL2","","Oryza glaberrima"
"ORLA3","","Oryza latifolia"
"ORLO3","","Oryza longistaminata"
"ORPU13","","Oryza punctata"
"ORRU","","Oryza rufipogon"
"ORSA","","Oryza sativa"
"ORAS","","Oryzopsis asperifolia"
"ORHO2","","Oryzopsis holciformis"
"OTNO","","Ottochloa nodosa"
"OXCU2","","Oxycaryum cubense"
"OXSC2","","Oxychloris scariosa"
"OXAB2","","Oxytenanthera abyssinica"
"PAAB","","Panicum abscissum"
"PAAL30","","Panicum alatum"
"PAALA","","Panicum alatum var. alatum"
"PAALL2","","Panicum alatum var. longiflorum"
"PAALM2","","Panicum alatum var. minus"
"PAAM2","","Panicum amarum"
"PAAMA2","","Panicum amarum var. amarulum"
"PAAMA3","","Panicum amarum var. amarum"
"PAAN","","Panicum anceps"
"PAAN4","","Panicum antidotale"
"PABE","","Panicum beecheyi"
"PABE4","","Panicum bergii"
"PABI80","","Panicum bisulcatum"
"PABO7","","Panicum boliviense"
"PABR2","","Panicum brachyanthum"
"PABU","","Panicum bulbosum"
"PACA6","","Panicum capillare"
"PACA8","","Panicum capillarioides"
"PACO2","","Panicum coloratum"
"PADE18","","Panicum decompositum"
"PADE20","","Panicum deustum"
"PADI","","Panicum dichotomiflorum"
"PADIB","","Panicum dichotomiflorum var. bartowense"
"PADID","","Panicum dichotomiflorum var. dichotomiflorum"
"PADIP","","Panicum dichotomiflorum var. puritanorum"
"PADI7","","Panicum diffusum"
"PAEL","","Panicum elephantipes"
"PAFA2","","Panicum fauriei"
"PAFAC","","Panicum fauriei var. carteri"
"PAFAF2","","Panicum fauriei var. fauriei"
"PAFAL","","Panicum fauriei var. latius"
"PAFL2","","Panicum flexile"
"PAGA","","Panicum gattingeri"
"PAGH","","Panicum ghiesbreghtii"
"PAHA","","Panicum hallii"
"PAHAF","","Panicum hallii var. filipes"
"PAHAH","","Panicum hallii var. hallii"
"PAHA2","","Panicum havardii"
"PAHE2","","Panicum hemitomon"
"PAHI3","","Panicum hillmanii"
"PAHI4","","Panicum hirsutum"
"PAHI5","","Panicum hirticaule"
"PAHIH","","Panicum hirticaule var. hirticaule"
"PAHIS","","Panicum hirticaule var. stramineum"
"PAHIV","","Panicum hirticaule var. verrucosum"
"PAKO","","Panicum konaense"
"PALA","","Panicum lacustre"
"PALA8","","Panicum laxum"
"PALI10","","Panicum lineale"
"PALO19","","Panicum longivaginatum"
"PALU","","Panicum luzonense"
"PAMA17","","Panicum makarikariense"
"PAMI2","","Panicum miliaceum"
"PAMIM","","Panicum miliaceum ssp. miliaceum"
"PAMIR","","Panicum miliaceum ssp. ruderale"
"PAMI27","","Panicum mindanaense"
"PAMO17","","Panicum mohavense"
"PANE","","Panicum nephelophilum"
"PANI","","Panicum niihauense"
"PAOB","","Panicum obtusum"
"PAPA6","","Panicum palauense"
"PAPA35","","Panicum paludosum"
"PAPA40","","Panicum paniculatum"
"PAPA4","","Panicum parvifolium"
"PAPE3","","Panicum pellitum"
"PAPH","","Panicum philadelphicum"
"PAPI10","","Panicum pilosum"
"PAPS12","","Panicum psilopodium"
"PARA20","","Panicum racemosum"
"PARA7","","Panicum ramosius"
"PARE3","","Panicum repens"
"PARI4","","Panicum rigidulum"
"PARIC","","Panicum rigidulum var. combsii"
"PARIE2","","Panicum rigidulum var. elongatum"
"PARIP","","Panicum rigidulum var. pubescens"
"PARIR","","Panicum rigidulum var. rigidulum"
"PASC2","","Panicum schiffneri"
"PASC20","","Panicum schinzii"
"PAST21","","Panicum stapfianum"
"PAST","","Panicum stenodes"
"PAST2","","Panicum stevensianum"
"PASU41","","Panicum subquadriparum"
"PASU34","","Panicum sumatrense"
"PATE3","","Panicum tenerum"
"PATE6","","Panicum tenuifolium"
"PATO","","Panicum torridum"
"PATR3","","Panicum trichanthum"
"PATR4","","Panicum trichoides"
"PATU8","","Panicum turgidum"
"PAUR","","Panicum urvilleanum"
"PAVE3","","Panicum venezuelae"
"PAVE2","","Panicum verrucosum"
"PAVI2","","Panicum virgatum"
"PAVIS","","Panicum virgatum var. spissum"
"PAVIV","","Panicum virgatum var. virgatum"
"PAXE","","Panicum xerophilum"
"PABI2","","Pappophorum bicolor"
"PAPA7","","Pappophorum pappiferum"
"PAVA2","","Pappophorum vaginatum"
"PAPA10","","Paramapania parvibractea"
"PAIN","","Parapholis incurva"
"PAST20","","Parapholis strigosa"
"PASM","","Pascopyrum smithii"
"PACH16","","Paspalidium chapmanii"
"PADI27","","Paspalidium distans"
"PAGE2","","Paspalidium geminatum"
"PAGEG","","Paspalidium geminatum var. geminatum"
"PAGEP","","Paspalidium geminatum var. paludivagum"
"PAPH2","","Paspalidium philippianum"
"PAPU19","","Paspalum ×purpureum"
"PAAC4","","Paspalum acuminatum"
"PAAL7","","Paspalum almum"
"PAAR6","","Paspalum arundinaceum"
"PABA10","","Paspalum bakeri"
"PABE11","","Paspalum bertonii"
"PABI3","","Paspalum bifidum"
"PABL","","Paspalum blodgettii"
"PABO3","","Paspalum boscianum"
"PACA12","","Paspalum caespitosum"
"PACL11","","Paspalum clandestinum"
"PACL4","","Paspalum clavuliferum"
"PACO46","","Paspalum commersonii"
"PACO14","","Paspalum conjugatum"
"PACOP2","","Paspalum conjugatum var. pubescens"
"PACO50","","Paspalum conspersum"
"PACO15","","Paspalum convexum"
"PACO80","","Paspalum coryphaeum"
"PACR16","","Paspalum cromyorhizon"
"PADE7","","Paspalum decumbens"
"PADE6","","Paspalum densum"
"PADE24","","Paspalum denticulatum"
"PADI3","","Paspalum dilatatum"
"PADIP3","","Paspalum dilatatum var. pauciciliatum"
"PADI15","","Paspalum dispar"
"PADI5","","Paspalum dissectum"
"PADI6","","Paspalum distichum"
"PAFA4","","Paspalum fasciculatum"
"PAFI5","","Paspalum fimbriatum"
"PAFL4","","Paspalum floridanum"
"PAFL5","","Paspalum fluitans"
"PAGE7","","Paspalum geminiflorum"
"PAGU3","","Paspalum guaraniticum"
"PAGU4","","Paspalum guenoarum"
"PAGUR2","","Paspalum guenoarum var. rojasii"
"PAHA3","","Paspalum hartwegianum"
"PAHA13","","Paspalum haumanii"
"PAHI13","","Paspalum hieronymi"
"PAHY15","","Paspalum hydrophilum"
"PAIN5","","Paspalum intermedium"
"PAIO3","","Paspalum ionanthum"
"PAJU3","","Paspalum juergensii"
"PALA10","","Paspalum laeve"
"PALA11","","Paspalum langei"
"PALA12","","Paspalum laxum"
"PALO18","","Paspalum longifolium"
"PAMA80","","Paspalum macrophyllum"
"PAMA29","","Paspalum maculosum"
"PAMA6","","Paspalum malacophyllum"
"PAMA30","","Paspalum mandiocanum"
"PAMA16","","Paspalum maritimum"
"PAMI3","","Paspalum millegrana"
"PAMI4","","Paspalum minus"
"PAMO11","","Paspalum modestum"
"PAMO3","","Paspalum molle"
"PAMO4","","Paspalum monostachyum"
"PANE13","","Paspalum nervosum"
"PANI3","","Paspalum nicorae"
"PANO2","","Paspalum notatum"
"PANOL3","","Paspalum notatum var. latiflorum"
"PANON","","Paspalum notatum var. notatum"
"PANOS","","Paspalum notatum var. saurae"
"PAOR4","","Paspalum orbiculatum"
"PAPA11","","Paspalum paniculatum"
"PAPA12","","Paspalum parviflorum"
"PAPA37","","Paspalum paucifolium"
"PAPA13","","Paspalum paucispicatum"
"PAPL2","","Paspalum pleostachyum"
"PAPL3","","Paspalum plicatulum"
"PAPO10","","Paspalum polyphyllum"
"PAPR4","","Paspalum praecox"
"PAPR25","","Paspalum prostratum"
"PAPU5","","Paspalum pubiflorum"
"PAPU11","","Paspalum pulchellum"
"PAPU17","","Paspalum pumilum"
"PAQU6","","Paspalum quadrifarium"
"PARA6","","Paspalum racemosum"
"PARU","","Paspalum rupestre"
"PASC6","","Paspalum scrobiculatum"
"PASCB","","Paspalum scrobiculatum var. bispicatum"
"PASE3","","Paspalum secans"
"PASE5","","Paspalum setaceum"
"PATE19","","Paspalum tenellum"
"PATH6","","Paspalum thunbergii"
"PAUN","","Paspalum unispicatum"
"PAUR2","","Paspalum urvillei"
"PAVA","","Paspalum vaginatum"
"PAVI6","","Paspalum virgatum"
"PAVI7","","Paspalum virletii"
"PAWE7","","Paspalum wettsteinii"
"PAWR8","","Paspalum wrightii"
"PAYA3","","Paspalum yaguaronense"
"PATIS","","Patis"
"PARA2","","Patis racemosa"
"PEAD4","","Pennisetum advena"
"PEAL","","Pennisetum alopecuroides"
"PECI","","Pennisetum ciliare"
"PECL2","","Pennisetum clandestinum"
"PECO38","","Pennisetum complanatum"
"PEDI16","","Pennisetum divisum"
"PEFL18","","Pennisetum flaccidum"
"PEGL2","","Pennisetum glaucum"
"PEIN14","","Pennisetum incomptum"
"PELA5","","Pennisetum latifolium"
"PEMA22","","Pennisetum macrostachyum"
"PEMA80","","Pennisetum macrourum"
"PENE4","","Pennisetum nervosum"
"PEOR10","","Pennisetum orientale"
"PEPE24","","Pennisetum pedicellatum"
"PEPEU","","Pennisetum pedicellatum ssp. unispiculum"
"PEPE31","","Pennisetum petiolare"
"PEPO14","","Pennisetum polystachion"
"PEPOS2","","Pennisetum polystachion ssp. setosum"
"PEPU2","","Pennisetum purpureum"
"PESC14","","Pennisetum schimperi"
"PESE3","","Pennisetum setaceum"
"PEVI2","","Pennisetum villosum"
"PERA10","","Perotis rara"
"PHAN2","","Phalaris angusta"
"PHAQ","","Phalaris aquatica"
"PHAR3","","Phalaris arundinacea"
"PHBR3","","Phalaris brachystachys"
"PHCA4","","Phalaris californica"
"PHCA5","","Phalaris canariensis"
"PHCA6","","Phalaris caroliniana"
"PHCO40","","Phalaris coerulescens"
"PHCO46","","Phalaris commutata"
"PHLE3","","Phalaris lemmonii"
"PHMI3","","Phalaris minor"
"PHPA5","","Phalaris paradoxa"
"PHTR9","","Phalaris truncata"
"PHGY2","","Phanopyrum gymnocarpon"
"PHLA21","","Pharus lappulaceus"
"PHLA2","","Pharus latifolius"
"PHPA6","","Pharus parvifolius"
"PHAL","","Phippsia algida"
"PHCO8","","Phippsia concinna"
"PHCOA2","","Phippsia concinna var. algidiformis"
"PHAL2","","Phleum alpinum"
"PHAR4","","Phleum arenarium"
"PHBE4","","Phleum bertolonii"
"PHGR27","","Phleum graecum"
"PHHI18","","Phleum hirsutum"
"PHPA8","","Phleum paniculatum"
"PHPH6","","Phleum phleoides"
"PHPR3","","Phleum pratense"
"PHSU2","","Phleum subulatum"
"PHAU7","","Phragmites australis"
"PHAUA6","","Phragmites australis ssp. americanus"
"PHAUA8","","Phragmites australis ssp. americanus × ssp. australis"
"PHAUA7","","Phragmites australis ssp. australis"
"PHAUB2","","Phragmites australis ssp. berlandieri"
"PHKA3","","Phragmites karka"
"PHAN17","","Phyllostachys angusta"
"PHAU8","","Phyllostachys aurea"
"PHAU80","","Phyllostachys aureosulcata"
"PHBA80","","Phyllostachys bambusoides"
"PHBI8","","Phyllostachys bissetii"
"PHDU3","","Phyllostachys dulcis"
"PHED4","","Phyllostachys edulis"
"PHFL80","","Phyllostachys flexuosa"
"PHHE19","","Phyllostachys heteroclada"
"PHHE20","","Phyllostachys heterocycla"
"PHMA23","","Phyllostachys makinoi"
"PHMA28","","Phyllostachys mannii"
"PHME80","","Phyllostachys meyeri"
"PHNI8","","Phyllostachys nidularia"
"PHNI80","","Phyllostachys nigra"
"PHPU24","","Phyllostachys purpurata"
"PHRU7","","Phyllostachys rubromarginata"
"PHSU22","","Phyllostachys sulphurea"
"PHVI15","","Phyllostachys viridiglaucescens"
"PHVI19","","Phyllostachys vivax"
"PIPTA","","Piptatheropsis"
"PICA19","","Piptatheropsis canadensis"
"PIEX4","","Piptatheropsis exigua"
"PIMI","","Piptatheropsis micrantha"
"PIPU9","","Piptatheropsis pungens"
"PISH2","","Piptatheropsis shoshoneana"
"PIAE2","","Piptatherum aequiglume"
"PICO11","","Piptatherum coerulescens"
"PIMI8","","Piptatherum microcarpum"
"PIMI3","","Piptatherum miliaceum"
"PIMO9","","Piptatherum molinioides"
"PIMU7","","Piptatherum munroi"
"PIPA14","","Piptatherum paradoxum"
"PIPU8","","Piptatherum purpurascens"
"PISO4","","Piptatherum songaricum"
"PIAV","","Piptochaetium avenaceum"
"PIAV2","","Piptochaetium avenacioides"
"PIBI","","Piptochaetium bicolor"
