CO2	Heat	Water	Nutrient	plot	quad	year	species	relabund	flowerdate	funcgroup
2	1	1	1	25	4	2001	Avena	0.375	107	1
2	1	1	1	25	4	2001	Bromusd	0	95	1
2	1	1	1	25	4	2001	Bromush	0.0625	92	1
2	1	1	1	25	4	2001	Lolium	0.020833333	103	1
2	1	1	1	25	4	2001	Vulpia	0.166666667	80	1
2	1	1	1	25	4	2001	Crepis	0.25	113	2
2	1	1	1	25	4	2001	Erodium	0		2
2	1	1	1	25	4	2001	Geranium	0.125	92	2
2	1	1	1	25	4	2001	Vicia	0	107	2
1	2	2	2	26	1	2001	Avena	0.44	100	1
1	2	2	2	26	1	2001	Bromusd	0	73	1
1	2	2	2	26	1	2001	Bromush	0.16	86	1
1	2	2	2	26	1	2001	Lolium	0	103	1
1	2	2	2	26	1	2001	Vulpia	0	92	1
1	2	2	2	26	1	2001	Crepis	0	123	2
1	2	2	2	26	1	2001	Erodium	0	100	2
1	2	2	2	26	1	2001	Geranium	0.4	100	2
1	2	2	2	26	1	2001	Vicia	0		2
1	2	2	1	26	2	2001	Avena	0.12	86	1
1	2	2	1	26	2	2001	Bromusd	0.02	73	1
1	2	2	1	26	2	2001	Bromush	0.4	86	1
1	2	2	1	26	2	2001	Lolium	0		1
1	2	2	1	26	2	2001	Vulpia	0.02	80	1
1	2	2	1	26	2	2001	Crepis	0	123	2
1	2	2	1	26	2	2001	Erodium	0	95	2
1	2	2	1	26	2	2001	Geranium	0.4	100	2
1	2	2	1	26	2	2001	Vicia	0.04		2
1	2	1	1	26	3	2001	Avena	0.142857143	86	1
1	2	1	1	26	3	2001	Bromusd	0	80	1
1	2	1	1	26	3	2001	Bromush	0.469387755	86	1
1	2	1	1	26	3	2001	Lolium	0	110	1
1	2	1	1	26	3	2001	Vulpia	0	66	1
1	2	1	1	26	3	2001	Crepis	0		2
1	2	1	1	26	3	2001	Erodium	0	100	2
1	2	1	1	26	3	2001	Geranium	0.306122449	92	2
1	2	1	1	26	3	2001	Vicia	0.081632653		2
1	2	1	2	26	4	2001	Avena	0.229166667	89	1
1	2	1	2	26	4	2001	Bromusd	0.020833333	73	1
1	2	1	2	26	4	2001	Bromush	0.25	86	1
1	2	1	2	26	4	2001	Lolium	0.020833333		1
1	2	1	2	26	4	2001	Vulpia	0	92	1
1	2	1	2	26	4	2001	Crepis	0		2
1	2	1	2	26	4	2001	Erodium	0.0625	100	2
1	2	1	2	26	4	2001	Geranium	0.416666667	86	2
1	2	1	2	26	4	2001	Vicia	0	100	2
1	1	1	2	27	1	2001	Avena	0		1
1	1	1	2	27	1	2001	Bromusd	0	92	1
1	1	1	2	27	1	2001	Bromush	0.238095238	100	1
1	1	1	2	27	1	2001	Lolium	0.095238095	107	1
1	1	1	2	27	1	2001	Vulpia	0	92	1
1	1	1	2	27	1	2001	Crepis	0.19047619	123	2
1	1	1	2	27	1	2001	Erodium	0.142857143	103	2
1	1	1	2	27	1	2001	Geranium	0.333333333	100	2
1	1	1	2	27	1	2001	Vicia	0	113	2
1	1	2	2	27	2	2001	Avena	0.025641026	100	1
1	1	2	2	27	2	2001	Bromusd	0	100	1
1	1	2	2	27	2	2001	Bromush	0.102564103	89	1
1	1	2	2	27	2	2001	Lolium	0.076923077	103	1
1	1	2	2	27	2	2001	Vulpia	0.358974359	92	1
1	1	2	2	27	2	2001	Crepis	0.256410256	123	2
1	1	2	2	27	2	2001	Erodium	0.128205128	100	2
1	1	2	2	27	2	2001	Geranium	0.025641026	103	2
1	1	2	2	27	2	2001	Vicia	0.025641026	100	2
1	1	1	1	27	3	2001	Avena	0.162162162	107	1
1	1	1	1	27	3	2001	Bromusd	0	89	1
1	1	1	1	27	3	2001	Bromush	0.486486486	80	1
1	1	1	1	27	3	2001	Lolium	0	100	1
1	1	1	1	27	3	2001	Vulpia	0.108108108	80	1
1	1	1	1	27	3	2001	Crepis	0.027027027	107	2
1	1	1	1	27	3	2001	Erodium	0.027027027	110	2
1	1	1	1	27	3	2001	Geranium	0.108108108	100	2
1	1	1	1	27	3	2001	Vicia	0.081081081	103	2
1	1	2	1	27	4	2001	Avena	0.2	100	1
1	1	2	1	27	4	2001	Bromusd	0.066666667	89	1
1	1	2	1	27	4	2001	Bromush	0.066666667	83	1
1	1	2	1	27	4	2001	Lolium	0.133333333	103	1
1	1	2	1	27	4	2001	Vulpia	0.1	83	1
1	1	2	1	27	4	2001	Crepis	0		2
1	1	2	1	27	4	2001	Erodium	0.033333333	89	2
1	1	2	1	27	4	2001	Geranium	0.4	95	2
1	1	2	1	27	4	2001	Vicia	0	100	2
2	1	1	1	28	1	2001	Avena	0.133333333	107	1
2	1	1	1	28	1	2001	Bromusd	0	95	1
2	1	1	1	28	1	2001	Bromush	0.3	92	1
2	1	1	1	28	1	2001	Lolium	0.033333333	103	1
2	1	1	1	28	1	2001	Vulpia	0.1	62	1
2	1	1	1	28	1	2001	Crepis	0.1	113	2
2	1	1	1	28	1	2001	Erodium	0	89	2
2	1	1	1	28	1	2001	Geranium	0.333333333	95	2
2	1	1	1	28	1	2001	Vicia	0	107	2
2	1	2	1	28	2	2001	Avena	0.074074074	100	1
2	1	2	1	28	2	2001	Bromusd	0		1
2	1	2	1	28	2	2001	Bromush	0	100	1
2	1	2	1	28	2	2001	Lolium	0.037037037	123	1
2	1	2	1	28	2	2001	Vulpia	0	92	1
2	1	2	1	28	2	2001	Crepis	0.222222222		2
2	1	2	1	28	2	2001	Erodium	0	103	2
2	1	2	1	28	2	2001	Geranium	0.62962963	89	2
2	1	2	1	28	2	2001	Vicia	0.037037037	113	2
2	1	1	2	28	3	2001	Avena	0	113	1
2	1	1	2	28	3	2001	Bromusd	0		1
2	1	1	2	28	3	2001	Bromush	0	95	1
2	1	1	2	28	3	2001	Lolium	0	110	1
2	1	1	2	28	3	2001	Vulpia	0.2	69	1
2	1	1	2	28	3	2001	Crepis	0.28	113	2
2	1	1	2	28	3	2001	Erodium	0		2
2	1	1	2	28	3	2001	Geranium	0.52	89	2
2	1	1	2	28	3	2001	Vicia	0	113	2
2	1	2	2	28	4	2001	Avena	0.090909091	107	1
2	1	2	2	28	4	2001	Bromusd	0	110	1
2	1	2	2	28	4	2001	Bromush	0.090909091	100	1
2	1	2	2	28	4	2001	Lolium	0	107	1
2	1	2	2	28	4	2001	Vulpia	0.227272727	66	1
2	1	2	2	28	4	2001	Crepis	0.136363636	110	2
2	1	2	2	28	4	2001	Erodium	0		2
2	1	2	2	28	4	2001	Geranium	0.454545455	95	2
2	1	2	2	28	4	2001	Vicia	0	107	2
2	2	1	1	29	1	2001	Avena	0.185185185	95	1
2	2	1	1	29	1	2001	Bromusd	0	89	1
2	2	1	1	29	1	2001	Bromush	0.074074074	92	1
2	2	1	1	29	1	2001	Lolium	0.185185185	103	1
2	2	1	1	29	1	2001	Vulpia	0.296296296	80	1
2	2	1	1	29	1	2001	Crepis	0.037037037	113	2
2	2	1	1	29	1	2001	Erodium	0	100	2
2	2	1	1	29	1	2001	Geranium	0.222222222	95	2
2	2	1	1	29	1	2001	Vicia	0		2
2	2	2	2	29	2	2001	Avena	0.148148148	107	1
2	2	2	2	29	2	2001	Bromusd	0.148148148	103	1
2	2	2	2	29	2	2001	Bromush	0	103	1
2	2	2	2	29	2	2001	Lolium	0.037037037	123	1
2	2	2	2	29	2	2001	Vulpia	0.333333333	83	1
2	2	2	2	29	2	2001	Crepis	0.296296296	123	2
2	2	2	2	29	2	2001	Erodium	0		2
2	2	2	2	29	2	2001	Geranium	0.037037037	89	2
2	2	2	2	29	2	2001	Vicia	0		2
2	2	1	2	29	3	2001	Avena	0	107	1
2	2	1	2	29	3	2001	Bromusd	0	103	1
2	2	1	2	29	3	2001	Bromush	0.075	89	1
2	2	1	2	29	3	2001	Lolium	0.275	113	1
2	2	1	2	29	3	2001	Vulpia	0.45	80	1
2	2	1	2	29	3	2001	Crepis	0.175		2
2	2	1	2	29	3	2001	Erodium	0	100	2
2	2	1	2	29	3	2001	Geranium	0.025	95	2
2	2	1	2	29	3	2001	Vicia	0		2
2	2	2	1	29	4	2001	Avena	0.181818182	100	1
2	2	2	1	29	4	2001	Bromusd	0	103	1
2	2	2	1	29	4	2001	Bromush	0.090909091	83	1
2	2	2	1	29	4	2001	Lolium	0.242424242	103	1
2	2	2	1	29	4	2001	Vulpia	0.090909091	62	1
2	2	2	1	29	4	2001	Crepis	0.212121212	120	2
2	2	2	1	29	4	2001	Erodium	0.03030303	103	2
2	2	2	1	29	4	2001	Geranium	0.151515152	92	2
2	2	2	1	29	4	2001	Vicia	0		2
1	2	2	1	30	1	2001	Avena	0.1875	89	1
1	2	2	1	30	1	2001	Bromusd	0.270833333	80	1
1	2	2	1	30	1	2001	Bromush	0.083333333	80	1
1	2	2	1	30	1	2001	Lolium	0.25	103	1
1	2	2	1	30	1	2001	Vulpia	0	80	1
1	2	2	1	30	1	2001	Crepis	0		2
1	2	2	1	30	1	2001	Erodium	0		2
1	2	2	1	30	1	2001	Geranium	0.166666667	100	2
1	2	2	1	30	1	2001	Vicia	0.041666667		2
1	2	2	2	30	2	2001	Avena	0.088888889	100	1
1	2	2	2	30	2	2001	Bromusd	0.066666667	103	1
1	2	2	2	30	2	2001	Bromush	0.311111111	89	1
1	2	2	2	30	2	2001	Lolium	0.177777778	95	1
1	2	2	2	30	2	2001	Vulpia	0.022222222		1
1	2	2	2	30	2	2001	Crepis	0	127	2
1	2	2	2	30	2	2001	Erodium	0	103	2
1	2	2	2	30	2	2001	Geranium	0.266666667	83	2
1	2	2	2	30	2	2001	Vicia	0.066666667		2
1	2	1	2	30	3	2001	Avena	0.333333333	83	1
1	2	1	2	30	3	2001	Bromusd	0.060606061	92	1
1	2	1	2	30	3	2001	Bromush	0.181818182	89	1
1	2	1	2	30	3	2001	Lolium	0.151515152	100	1
1	2	1	2	30	3	2001	Vulpia	0		1
1	2	1	2	30	3	2001	Crepis	0.03030303		2
1	2	1	2	30	3	2001	Erodium	0		2
1	2	1	2	30	3	2001	Geranium	0.212121212	83	2
1	2	1	2	30	3	2001	Vicia	0.03030303		2
1	2	1	1	30	4	2001	Avena	0.146341463	89	1
1	2	1	1	30	4	2001	Bromusd	0.195121951	100	1
1	2	1	1	30	4	2001	Bromush	0.414634146	89	1
1	2	1	1	30	4	2001	Lolium	0.024390244	83	1
1	2	1	1	30	4	2001	Vulpia	0	66	1
1	2	1	1	30	4	2001	Crepis	0.024390244	127	2
1	2	1	1	30	4	2001	Erodium	0		2
1	2	1	1	30	4	2001	Geranium	0.12195122	89	2
1	2	1	1	30	4	2001	Vicia	0.073170732		2
1	1	2	2	31	1	2001	Avena	0.58	100	1
1	1	2	2	31	1	2001	Bromusd	0	89	1
1	1	2	2	31	1	2001	Bromush	0.32	73	1
1	1	2	2	31	1	2001	Lolium	0	107	1
1	1	2	2	31	1	2001	Vulpia	0	92	1
1	1	2	2	31	1	2001	Crepis	0		2
1	1	2	2	31	1	2001	Erodium	0	110	2
1	1	2	2	31	1	2001	Geranium	0.1	83	2
1	1	2	2	31	1	2001	Vicia	0	120	2
1	1	1	2	31	2	2001	Avena	0.29787234	100	1
1	1	1	2	31	2	2001	Bromusd	0	83	1
1	1	1	2	31	2	2001	Bromush	0.574468085	69	1
1	1	1	2	31	2	2001	Lolium	0.042553191	110	1
1	1	1	2	31	2	2001	Vulpia	0	83	1
1	1	1	2	31	2	2001	Crepis	0		2
1	1	1	2	31	2	2001	Erodium	0	113	2
1	1	1	2	31	2	2001	Geranium	0.085106383	95	2
1	1	1	2	31	2	2001	Vicia	0		2
1	1	2	1	31	3	2001	Avena	0.346938776	89	1
1	1	2	1	31	3	2001	Bromusd	0	73	1
1	1	2	1	31	3	2001	Bromush	0.489795918	83	1
1	1	2	1	31	3	2001	Lolium	0	110	1
1	1	2	1	31	3	2001	Vulpia	0.020408163	69	1
1	1	2	1	31	3	2001	Crepis	0		2
1	1	2	1	31	3	2001	Erodium	0	113	2
1	1	2	1	31	3	2001	Geranium	0.12244898	100	2
1	1	2	1	31	3	2001	Vicia	0.020408163	107	2
1	1	1	1	31	4	2001	Avena	0.14893617	92	1
1	1	1	1	31	4	2001	Bromusd	0	80	1
1	1	1	1	31	4	2001	Bromush	0.808510638	73	1
1	1	1	1	31	4	2001	Lolium	0.021276596	110	1
1	1	1	1	31	4	2001	Vulpia	0	69	1
1	1	1	1	31	4	2001	Crepis	0		2
1	1	1	1	31	4	2001	Erodium	0		2
1	1	1	1	31	4	2001	Geranium	0.021276596	92	2
1	1	1	1	31	4	2001	Vicia	0		2
1	1	1	1	32	1	2001	Avena	0.6	100	1
1	1	1	1	32	1	2001	Bromusd	0	89	1
1	1	1	1	32	1	2001	Bromush	0	95	1
1	1	1	1	32	1	2001	Lolium	0	123	1
1	1	1	1	32	1	2001	Vulpia	0.088888889	69	1
1	1	1	1	32	1	2001	Crepis	0	95	2
1	1	1	1	32	1	2001	Erodium	0		2
1	1	1	1	32	1	2001	Geranium	0.311111111	92	2
1	1	1	1	32	1	2001	Vicia	0	113	2
1	1	2	2	32	2	2001	Avena	0.714285714	103	1
1	1	2	2	32	2	2001	Bromusd	0.040816327	89	1
1	1	2	2	32	2	2001	Bromush	0	73	1
1	1	2	2	32	2	2001	Lolium	0	123	1
1	1	2	2	32	2	2001	Vulpia	0	83	1
1	1	2	2	32	2	2001	Crepis	0	103	2
1	1	2	2	32	2	2001	Erodium	0		2
1	1	2	2	32	2	2001	Geranium	0.244897959	89	2
1	1	2	2	32	2	2001	Vicia	0	103	2
1	1	2	1	32	3	2001	Avena	0.3125	100	1
1	1	2	1	32	3	2001	Bromusd	0.03125	89	1
1	1	2	1	32	3	2001	Bromush	0	83	1
1	1	2	1	32	3	2001	Lolium	0	113	1
1	1	2	1	32	3	2001	Vulpia	0	66	1
1	1	2	1	32	3	2001	Crepis	0.0625	113	2
1	1	2	1	32	3	2001	Erodium	0	103	2
1	1	2	1	32	3	2001	Geranium	0.5	89	2
1	1	2	1	32	3	2001	Vicia	0.09375	113	2
1	1	1	2	32	4	2001	Avena	0.372093023	92	1
1	1	1	2	32	4	2001	Bromusd	0.302325581	92	1
1	1	1	2	32	4	2001	Bromush	0	100	1
1	1	1	2	32	4	2001	Lolium	0	110	1
1	1	1	2	32	4	2001	Vulpia	0	80	1
1	1	1	2	32	4	2001	Crepis	0		2
1	1	1	2	32	4	2001	Erodium	0		2
1	1	1	2	32	4	2001	Geranium	0.325581395	83	2
1	1	1	2	32	4	2001	Vicia	0	113	2
1	1	2	1	1	1	2002	Avena	0.44	87	1
1	1	2	1	1	1	2002	Bromusd	0	90	1
1	1	2	1	1	1	2002	Bromush	0.04	83	1
1	1	2	1	1	1	2002	Lolium	0.06	98	1
1	1	2	1	1	1	2002	Vulpia	0	107	1
1	1	2	1	1	1	2002	Crepis	0.04	119	2
1	1	2	1	1	1	2002	Erodium	0	94	2
1	1	2	1	1	1	2002	Geranium	0.24	87	2
1	1	2	1	1	1	2002	Vicia	0.18	119	2
1	1	1	2	1	2	2002	Avena	0.326530612	90	1
1	1	1	2	1	2	2002	Bromusd	0.224489796	90	1
1	1	1	2	1	2	2002	Bromush	0.142857143	87	1
1	1	1	2	1	2	2002	Lolium	0.163265306	94	1
1	1	1	2	1	2	2002	Vulpia	0	115	1
1	1	1	2	1	2	2002	Crepis	0		2
1	1	1	2	1	2	2002	Erodium	0		2
1	1	1	2	1	2	2002	Geranium	0.081632653	94	2
1	1	1	2	1	2	2002	Vicia	0.06122449	119	2
1	1	1	1	1	3	2002	Avena	0.346938776	80	1
1	1	1	1	1	3	2002	Bromusd	0.06122449	91	1
1	1	1	1	1	3	2002	Bromush	0.06122449	83	1
1	1	1	1	1	3	2002	Lolium	0.102040816	94	1
1	1	1	1	1	3	2002	Vulpia	0		1
1	1	1	1	1	3	2002	Crepis	0		2
1	1	1	1	1	3	2002	Erodium	0	98	2
1	1	1	1	1	3	2002	Geranium	0.306122449	90	2
1	1	1	1	1	3	2002	Vicia	0.12244898	119	2
1	1	2	2	1	4	2002	Avena	0.530612245	83	1
1	1	2	2	1	4	2002	Bromusd	0.142857143	90	1
1	1	2	2	1	4	2002	Bromush	0.12244898	74	1
1	1	2	2	1	4	2002	Lolium	0.12244898	83	1
1	1	2	2	1	4	2002	Vulpia	0		1
1	1	2	2	1	4	2002	Crepis	0		2
1	1	2	2	1	4	2002	Erodium	0	107	2
1	1	2	2	1	4	2002	Geranium	0.06122449	87	2
1	1	2	2	1	4	2002	Vicia	0.020408163	119	2
2	2	2	2	2	1	2002	Avena	0.22	98	1
2	2	2	2	2	1	2002	Bromusd	0	91	1
2	2	2	2	2	1	2002	Bromush	0.06	74	1
2	2	2	2	2	1	2002	Lolium	0.26	90	1
2	2	2	2	2	1	2002	Vulpia	0		1
2	2	2	2	2	1	2002	Crepis	0	119	2
2	2	2	2	2	1	2002	Erodium	0		2
2	2	2	2	2	1	2002	Geranium	0.44	87	2
2	2	2	2	2	1	2002	Vicia	0.02	87	2
2	2	1	2	2	2	2002	Avena	0.382978723	94	1
2	2	1	2	2	2	2002	Bromusd	0		1
2	2	1	2	2	2	2002	Bromush	0.021276596	83	1
2	2	1	2	2	2	2002	Lolium	0.276595745	90	1
2	2	1	2	2	2	2002	Vulpia	0.021276596		1
2	2	1	2	2	2	2002	Crepis	0	103	2
2	2	1	2	2	2	2002	Erodium	0	115	2
2	2	1	2	2	2	2002	Geranium	0.29787234	91	2
2	2	1	2	2	2	2002	Vicia	0	90	2
2	2	2	1	2	3	2002	Avena	0.166666667	94	1
2	2	2	1	2	3	2002	Bromusd	0		1
2	2	2	1	2	3	2002	Bromush	0.229166667	74	1
2	2	2	1	2	3	2002	Lolium	0.125	94	1
2	2	2	1	2	3	2002	Vulpia	0.041666667	91	1
2	2	2	1	2	3	2002	Crepis	0.083333333	119	2
2	2	2	1	2	3	2002	Erodium	0		2
2	2	2	1	2	3	2002	Geranium	0.333333333	96	2
2	2	2	1	2	3	2002	Vicia	0.020833333	94	2
2	2	1	1	2	4	2002	Avena	0.204081633	98	1
2	2	1	1	2	4	2002	Bromusd	0		1
2	2	1	1	2	4	2002	Bromush	0.06122449	83	1
2	2	1	1	2	4	2002	Lolium	0.020408163	90	1
2	2	1	1	2	4	2002	Vulpia	0	87	1
2	2	1	1	2	4	2002	Crepis	0	119	2
2	2	1	1	2	4	2002	Erodium	0		2
2	2	1	1	2	4	2002	Geranium	0.714285714	94	2
2	2	1	1	2	4	2002	Vicia	0	94	2
1	2	1	2	3	1	2002	Avena	0.1	87	1
1	2	1	2	3	1	2002	Bromusd	0	74	1
1	2	1	2	3	1	2002	Bromush	0.16	83	1
1	2	1	2	3	1	2002	Lolium	0	107	1
1	2	1	2	3	1	2002	Vulpia	0.72	96	1
1	2	1	2	3	1	2002	Crepis	0		2
1	2	1	2	3	1	2002	Erodium	0	66	2
1	2	1	2	3	1	2002	Geranium	0.02	90	2
1	2	1	2	3	1	2002	Vicia	0		2
1	2	2	1	3	2	2002	Avena	0.14	80	1
1	2	2	1	3	2	2002	Bromusd	0.02	74	1
1	2	2	1	3	2	2002	Bromush	0.4	77	1
1	2	2	1	3	2	2002	Lolium	0.18	98	1
1	2	2	1	3	2	2002	Vulpia	0.02	96	1
1	2	2	1	3	2	2002	Crepis	0		2
1	2	2	1	3	2	2002	Erodium	0	66	2
1	2	2	1	3	2	2002	Geranium	0.24	94	2
1	2	2	1	3	2	2002	Vicia	0		2
1	2	2	2	3	3	2002	Avena	0.3	83	1
1	2	2	2	3	3	2002	Bromusd	0	74	1
1	2	2	2	3	3	2002	Bromush	0.1	66	1
1	2	2	2	3	3	2002	Lolium	0.28	80	1
1	2	2	2	3	3	2002	Vulpia	0.08	115	1
1	2	2	2	3	3	2002	Crepis	0		2
1	2	2	2	3	3	2002	Erodium	0	94	2
1	2	2	2	3	3	2002	Geranium	0.24	96	2
1	2	2	2	3	3	2002	Vicia	0	119	2
1	2	1	1	3	4	2002	Avena	0.3125	83	1
1	2	1	1	3	4	2002	Bromusd	0.0625	74	1
1	2	1	1	3	4	2002	Bromush	0.145833333	66	1
1	2	1	1	3	4	2002	Lolium	0.125	83	1
1	2	1	1	3	4	2002	Vulpia	0.020833333	77	1
1	2	1	1	3	4	2002	Crepis	0		2
1	2	1	1	3	4	2002	Erodium	0.041666667	94	2
1	2	1	1	3	4	2002	Geranium	0.291666667	94	2
1	2	1	1	3	4	2002	Vicia	0		2
2	1	2	2	4	1	2002	Avena	0.1	83	1
2	1	2	2	4	1	2002	Bromusd	0	83	1
2	1	2	2	4	1	2002	Bromush	0.1	83	1
2	1	2	2	4	1	2002	Lolium	0.675	94	1
2	1	2	2	4	1	2002	Vulpia	0.05	109	1
2	1	2	2	4	1	2002	Crepis	0		2
2	1	2	2	4	1	2002	Erodium	0	94	2
2	1	2	2	4	1	2002	Geranium	0.075	98	2
2	1	2	2	4	1	2002	Vicia	0	101	2
2	1	1	2	4	2	2002	Avena	0.355555556	94	1
2	1	1	2	4	2	2002	Bromusd	0	77	1
2	1	1	2	4	2	2002	Bromush	0.044444444	77	1
2	1	1	2	4	2	2002	Lolium	0.377777778	87	1
2	1	1	2	4	2	2002	Vulpia	0.111111111		1
2	1	1	2	4	2	2002	Crepis	0		2
2	1	1	2	4	2	2002	Erodium	0.066666667	74	2
2	1	1	2	4	2	2002	Geranium	0.044444444	94	2
2	1	1	2	4	2	2002	Vicia	0	98	2
2	1	1	1	4	3	2002	Avena	0.372093023	98	1
2	1	1	1	4	3	2002	Bromusd	0.093023256	87	1
2	1	1	1	4	3	2002	Bromush	0.139534884	74	1
2	1	1	1	4	3	2002	Lolium	0.069767442	94	1
2	1	1	1	4	3	2002	Vulpia	0.069767442		1
2	1	1	1	4	3	2002	Crepis	0		2
2	1	1	1	4	3	2002	Erodium	0		2
2	1	1	1	4	3	2002	Geranium	0.255813953	101	2
2	1	1	1	4	3	2002	Vicia	0	107	2
2	1	2	1	4	4	2002	Avena	0.244897959	94	1
2	1	2	1	4	4	2002	Bromusd	0	74	1
2	1	2	1	4	4	2002	Bromush	0.081632653	83	1
2	1	2	1	4	4	2002	Lolium	0.142857143	107	1
2	1	2	1	4	4	2002	Vulpia	0.367346939	115	1
2	1	2	1	4	4	2002	Crepis	0		2
2	1	2	1	4	4	2002	Erodium	0	109	2
2	1	2	1	4	4	2002	Geranium	0.163265306	115	2
2	1	2	1	4	4	2002	Vicia	0	96	2
1	1	1	2	5	1	2002	Avena	0.318181818	87	1
1	1	1	2	5	1	2002	Bromusd	0.045454545	90	1
1	1	1	2	5	1	2002	Bromush	0.090909091	87	1
1	1	1	2	5	1	2002	Lolium	0.045454545	107	1
1	1	1	2	5	1	2002	Vulpia	0	103	1
1	1	1	2	5	1	2002	Crepis	0		2
1	1	1	2	5	1	2002	Erodium	0.090909091	109	2
1	1	1	2	5	1	2002	Geranium	0.409090909	107	2
1	1	1	2	5	1	2002	Vicia	0	119	2
1	1	2	1	5	2	2002	Avena	0.355555556	87	1
1	1	2	1	5	2	2002	Bromusd	0.066666667	96	1
1	1	2	1	5	2	2002	Bromush	0.044444444	66	1
1	1	2	1	5	2	2002	Lolium	0.2	94	1
1	1	2	1	5	2	2002	Vulpia	0.022222222	91	1
1	1	2	1	5	2	2002	Crepis	0		2
1	1	2	1	5	2	2002	Erodium	0	94	2
1	1	2	1	5	2	2002	Geranium	0.244444444	109	2
1	1	2	1	5	2	2002	Vicia	0.066666667	119	2
1	1	1	1	5	3	2002	Avena	0.244444444	80	1
1	1	1	1	5	3	2002	Bromusd	0.044444444	77	1
1	1	1	1	5	3	2002	Bromush	0.222222222	74	1
1	1	1	1	5	3	2002	Lolium	0	94	1
1	1	1	1	5	3	2002	Vulpia	0	96	1
1	1	1	1	5	3	2002	Crepis	0	119	2
1	1	1	1	5	3	2002	Erodium	0.044444444	98	2
1	1	1	1	5	3	2002	Geranium	0.377777778	109	2
1	1	1	1	5	3	2002	Vicia	0.066666667	119	2
1	1	2	2	5	4	2002	Avena	0.136363636	87	1
1	1	2	2	5	4	2002	Bromusd	0.022727273	91	1
1	1	2	2	5	4	2002	Bromush	0.636363636	83	1
1	1	2	2	5	4	2002	Lolium	0.022727273	115	1
1	1	2	2	5	4	2002	Vulpia	0.090909091	103	1
1	1	2	2	5	4	2002	Crepis	0		2
1	1	2	2	5	4	2002	Erodium	0		2
1	1	2	2	5	4	2002	Geranium	0.090909091	103	2
1	1	2	2	5	4	2002	Vicia	0		2
1	2	2	2	6	1	2002	Avena	0.2	83	1
1	2	2	2	6	1	2002	Bromusd	0	77	1
1	2	2	2	6	1	2002	Bromush	0.02	80	1
1	2	2	2	6	1	2002	Lolium	0.28	103	1
1	2	2	2	6	1	2002	Vulpia	0.24	91	1
1	2	2	2	6	1	2002	Crepis	0		2
1	2	2	2	6	1	2002	Erodium	0	94	2
1	2	2	2	6	1	2002	Geranium	0.22	94	2
1	2	2	2	6	1	2002	Vicia	0.04	101	2
1	2	1	1	6	2	2002	Avena	0.2	87	1
1	2	1	1	6	2	2002	Bromusd	0.04	74	1
1	2	1	1	6	2	2002	Bromush	0.04	80	1
1	2	1	1	6	2	2002	Lolium	0		1
1	2	1	1	6	2	2002	Vulpia	0.2	77	1
1	2	1	1	6	2	2002	Crepis	0		2
1	2	1	1	6	2	2002	Erodium	0.06	91	2
1	2	1	1	6	2	2002	Geranium	0.46	101	2
1	2	1	1	6	2	2002	Vicia	0	119	2
1	2	2	1	6	3	2002	Avena	0.204081633	96	1
1	2	2	1	6	3	2002	Bromusd	0	77	1
1	2	2	1	6	3	2002	Bromush	0.224489796	77	1
1	2	2	1	6	3	2002	Lolium	0	109	1
1	2	2	1	6	3	2002	Vulpia	0.020408163	77	1
1	2	2	1	6	3	2002	Crepis	0		2
1	2	2	1	6	3	2002	Erodium	0.204081633	94	2
1	2	2	1	6	3	2002	Geranium	0.346938776	91	2
1	2	2	1	6	3	2002	Vicia	0		2
1	2	1	2	6	4	2002	Avena	0.14	91	1
1	2	1	2	6	4	2002	Bromusd	0	77	1
1	2	1	2	6	4	2002	Bromush	0.12	87	1
1	2	1	2	6	4	2002	Lolium	0.02	107	1
1	2	1	2	6	4	2002	Vulpia	0	83	1
1	2	1	2	6	4	2002	Crepis	0		2
1	2	1	2	6	4	2002	Erodium	0.14	96	2
1	2	1	2	6	4	2002	Geranium	0.56	96	2
1	2	1	2	6	4	2002	Vicia	0.02	96	2
2	1	2	2	7	1	2002	Avena	0.045454545	109	1
2	1	2	2	7	1	2002	Bromusd	0	90	1
2	1	2	2	7	1	2002	Bromush	0.022727273	90	1
2	1	2	2	7	1	2002	Lolium	0.25	90	1
2	1	2	2	7	1	2002	Vulpia	0.590909091	109	1
2	1	2	2	7	1	2002	Crepis	0		2
2	1	2	2	7	1	2002	Erodium	0	101	2
2	1	2	2	7	1	2002	Geranium	0.090909091	91	2
2	1	2	2	7	1	2002	Vicia	0		2
2	1	1	2	7	2	2002	Avena	0.106382979	107	1
2	1	1	2	7	2	2002	Bromusd	0	90	1
2	1	1	2	7	2	2002	Bromush	0.14893617	90	1
2	1	1	2	7	2	2002	Lolium	0.021276596	90	1
2	1	1	2	7	2	2002	Vulpia	0.042553191		1
2	1	1	2	7	2	2002	Crepis	0		2
2	1	1	2	7	2	2002	Erodium	0.255319149	74	2
2	1	1	2	7	2	2002	Geranium	0.425531915	90	2
2	1	1	2	7	2	2002	Vicia	0		2
2	1	2	1	7	3	2002	Avena	0	98	1
2	1	2	1	7	3	2002	Bromusd	0	77	1
2	1	2	1	7	3	2002	Bromush	0.585365854	74	1
2	1	2	1	7	3	2002	Lolium	0.097560976	96	1
2	1	2	1	7	3	2002	Vulpia	0.048780488		1
2	1	2	1	7	3	2002	Crepis	0		2
