"site","plot","species","event","temptype","tbase","gdd.est","gdd.est.se","modaic","X","temptreat","preciptreat"
"bace","25","Quercus.rubra","lod","soilgdd","6","475.484","85.581","1208.814",18,"0","1"
"bace","25","Acer.rubrum","lod","soilgdd","8","295.053","49.362","1047.44",18,"0","1"
"bace","25","Quercus.rubra","lod","soilgdd","0","1121.346","122.265","1274.453",18,"0","1"
"bace","25","Quercus.rubra","lod","soilgdd","8","223.959","68.057","1166.656",18,"0","1"
"bace","25","Acer.rubrum","lod","soilgdd","4","765.34","70.643","1109.811",18,"0","1"
"bace","25","Acer.rubrum","lod","soilgdd","10","53133.504","5294.604","1860.935",18,"0","1"
"bace","26","Quercus.rubra","lod","soilgdd","2","656.095","190.689","1255.16",19,"1","1"
"bace","26","Quercus.rubra","lod","soilgdd","10","30370.788","13503.976","2039.017",19,"1","1"
"bace","26","Acer.rubrum","lod","soilgdd","2","762.007","79.264","1129.846",19,"1","1"
"bace","26","Acer.rubrum","lod","soilgdd","0","982.791","87.911","1147.862",19,"1","1"
"bace","26","Acer.rubrum","lod","soilgdd","10","37507.493","5294.604","1860.935",19,"1","1"
"bace","26","Quercus.rubra","lod","soilgdd","8","92.161","117.878","1166.656",19,"1","1"
"bace","26","Quercus.rubra","lod","soilgdd","0","862.879","211.769","1274.453",19,"1","1"
"bace","26","Quercus.rubra","lod","soilgdd","6","275.765","148.23","1208.814",19,"1","1"
"bace","26","Acer.rubrum","lod","soilgdd","8","135.21","49.362","1047.44",19,"1","1"
"bace","26","Acer.rubrum","lod","soilgdd","4","530.636","70.643","1109.811",19,"1","1"
"bace","26","Quercus.rubra","lod","soilgdd","4","438.724","169.645","1233.643",19,"1","1"
"bace","26","Acer.rubrum","lod","soilgdd","6","353.677","61.734","1086.355",19,"1","1"
"bace","27","Acer.rubrum","lod","soilgdd","2","1241.834","79.264","1129.846",20,"2","1"
"bace","27","Quercus.rubra","lod","soilgdd","10","35221.145","9548.753","2039.017",20,"2","1"
"bace","27","Acer.rubrum","lod","soilgdd","10","65557.722","5294.604","1860.935",20,"2","1"
"bace","27","Quercus.rubra","lod","soilgdd","0","1018.459","149.744","1274.453",20,"2","1"
"bace","27","Acer.rubrum","lod","soilgdd","0","1486.993","87.911","1147.862",20,"2","1"
"bace","27","Betula.lenta","lod","soilgdd","4","630.347","84.56","840.86",20,"2","1"
"bace","27","Quercus.rubra","lod","soilgdd","8","204.799","83.352","1166.656",20,"2","1"
"bace","27","Acer.rubrum","lod","soilgdd","4","991.573","70.643","1109.811",20,"2","1"
"bace","27","Betula.lenta","lod","soilgdd","8","213.099","61.2","799.475",20,"2","1"
"bace","27","Quercus.rubra","lod","soilgdd","6","425.12","104.814","1208.814",20,"2","1"
"bace","27","Acer.rubrum","lod","soilgdd","6","760.654","61.734","1086.355",20,"2","1"
"bace","27","Betula.lenta","lod","soilgdd","6","440.762","74.401","824.477",20,"2","1"
"bace","27","Betula.lenta","lod","soilgdd","2","839.275","94.671","855.317",20,"2","1"
"bace","27","Betula.lenta","lod","soilgdd","10","37647.654","6820.768","1402.815",20,"2","1"
"bace","27","Acer.rubrum","lod","soilgdd","8","467.267","49.362","1047.44",20,"2","1"
"bace","27","Quercus.rubra","lod","soilgdd","2","817.633","134.838","1255.16",20,"2","1"
"bace","27","Quercus.rubra","lod","soilgdd","4","611.705","119.957","1233.643",20,"2","1"
"bace","27","Betula.lenta","lod","soilgdd","0","1043.101","104.788","868.313",20,"2","1"
"bace","28","Acer.rubrum","lod","soilgdd","10","27902.217","6484.539","1860.935",21,"3","1"
"bace","28","Acer.rubrum","lod","soilgdd","0","957.515","107.668","1147.862",21,"3","1"
"bace","28","Betula.lenta","lod","soilgdd","4","558.878","146.462","840.86",21,"3","1"
"bace","28","Quercus.rubra","lod","soilgdd","8","360.539","83.352","1166.656",21,"3","1"
"bace","28","Quercus.rubra","lod","soilgdd","10","35344.143","9548.753","2039.017",21,"3","1"
"bace","28","Quercus.rubra","lod","soilgdd","6","575.915","104.814","1208.814",21,"3","1"
"bace","28","Acer.rubrum","lod","soilgdd","6","491.912","75.608","1086.355",21,"3","1"
"bace","28","Betula.lenta","lod","soilgdd","0","825.053","181.497","868.313",21,"3","1"
"bace","28","Acer.rubrum","lod","soilgdd","2","799.33","97.078","1129.846",21,"3","1"
"bace","28","Betula.lenta","lod","soilgdd","10","21655.004","11813.917","1402.815",21,"3","1"
"bace","28","Quercus.rubra","lod","soilgdd","0","1077.518","149.744","1274.453",21,"3","1"
"bace","28","Betula.lenta","lod","soilgdd","2","680.868","163.975","855.317",21,"3","1"
"bace","28","Acer.rubrum","lod","soilgdd","4","663.34","86.519","1109.811",21,"3","1"
"bace","28","Quercus.rubra","lod","soilgdd","2","907.333","134.838","1255.16",21,"3","1"
"bace","28","Acer.rubrum","lod","soilgdd","8","292.423","60.456","1047.44",21,"3","1"
"bace","28","Betula.lenta","lod","soilgdd","8","228.366","106.001","799.475",21,"3","1"
"bace","28","Quercus.rubra","lod","soilgdd","4","759.343","119.957","1233.643",21,"3","1"
"bace","28","Betula.lenta","lod","soilgdd","6","401.45","128.866","824.477",21,"3","1"
"bace","29","Acer.rubrum","lod","soilgdd","0","1242.342","87.911","1147.862",22,"3","0"
"bace","29","Betula.lenta","lod","soilgdd","10","63444.254","8353.701","1402.815",22,"3","0"
"bace","29","Betula.lenta","lod","soilgdd","4","974.612","103.564","840.86",22,"3","0"
"bace","29","Quercus.rubra","lod","soilgdd","8","444.621","83.352","1166.656",22,"3","0"
"bace","29","Acer.rubrum","lod","soilgdd","10","47996.389","5294.604","1860.935",22,"3","0"
"bace","29","Acer.rubrum","lod","soilgdd","6","582.83","61.734","1086.355",22,"3","0"
"bace","29","Quercus.rubra","lod","soilgdd","2","1143.927","134.838","1255.16",22,"3","0"
"bace","29","Acer.rubrum","lod","soilgdd","2","1014.69","79.264","1129.846",22,"3","0"
"bace","29","Quercus.rubra","lod","soilgdd","6","684.067","104.814","1208.814",22,"3","0"
"bace","29","Acer.rubrum","lod","soilgdd","8","361.061","49.362","1047.44",22,"3","0"
"bace","29","Quercus.rubra","lod","soilgdd","4","912.82","119.957","1233.643",22,"3","0"
"bace","29","Betula.lenta","lod","soilgdd","0","1461.371","128.338","868.313",22,"3","0"
"bace","29","Betula.lenta","lod","soilgdd","2","1212.72","115.948","855.317",22,"3","0"
"bace","29","Quercus.rubra","lod","soilgdd","10","57808.197","9548.753","2039.017",22,"3","0"
"bace","29","Betula.lenta","lod","soilgdd","8","492.413","74.954","799.475",22,"3","0"
"bace","29","Betula.lenta","lod","soilgdd","6","738.859","91.122","824.477",22,"3","0"
"bace","29","Acer.rubrum","lod","soilgdd","4","797.582","70.643","1109.811",22,"3","0"
"bace","29","Quercus.rubra","lod","soilgdd","0","1385.579","149.744","1274.453",22,"3","0"
"bace","3","Betula.lenta","lod","soilgdd","4","778.088","146.462","840.86",23,"2","-1"
"bace","3","Quercus.rubra","lod","soilgdd","6","436.817","104.814","1208.814",23,"2","-1"
"bace","3","Acer.rubrum","lod","soilgdd","8","292.986","85.498","1047.44",23,"2","-1"
"bace","3","Acer.rubrum","lod","soilgdd","0","1097.202","152.266","1147.862",23,"2","-1"
"bace","3","Acer.rubrum","lod","soilgdd","6","453.657","106.926","1086.355",23,"2","-1"
"bace","3","Acer.rubrum","lod","soilgdd","10","40744.302","9170.523","1860.935",23,"2","-1"
"bace","3","Quercus.rubra","lod","soilgdd","4","631.814","119.957","1233.643",23,"2","-1"
"bace","3","Quercus.rubra","lod","soilgdd","8","278.146","83.352","1166.656",23,"2","-1"
"bace","3","Acer.rubrum","lod","soilgdd","2","861.277","137.288","1129.846",23,"2","-1"
"bace","3","Betula.lenta","lod","soilgdd","10","51464.908","11813.917","1402.815",23,"2","-1"
"bace","3","Betula.lenta","lod","soilgdd","8","369.825","106.001","799.475",23,"2","-1"
"bace","3","Betula.lenta","lod","soilgdd","0","1260.636","181.497","868.313",23,"2","-1"
"bace","3","Betula.lenta","lod","soilgdd","2","1006.712","163.975","855.317",23,"2","-1"
"bace","3","Quercus.rubra","lod","soilgdd","2","840.437","134.838","1255.16",23,"2","-1"
"bace","3","Betula.lenta","lod","soilgdd","6","563.091","128.866","824.477",23,"2","-1"
"bace","3","Quercus.rubra","lod","soilgdd","0","1074.362","149.744","1274.453",23,"2","-1"
"bace","3","Quercus.rubra","lod","soilgdd","10","39658.601","9548.753","2039.017",23,"2","-1"
"bace","3","Acer.rubrum","lod","soilgdd","4","650.654","122.357","1109.811",23,"2","-1"
"bace","30","Acer.rubrum","lod","soilgdd","6","478.28","53.463","1086.355",24,"2","0"
"bace","30","Quercus.rubra","lod","soilgdd","6","439.228","104.814","1208.814",24,"2","0"
"bace","30","Betula.lenta","lod","soilgdd","10","54821.931","6820.768","1402.815",24,"2","0"
"bace","30","Acer.rubrum","lod","soilgdd","0","1083.2","76.133","1147.862",24,"2","0"
"bace","30","Acer.rubrum","lod","soilgdd","10","39500.99","4585.262","1860.935",24,"2","0"
"bace","30","Acer.rubrum","lod","soilgdd","8","275.262","42.749","1047.44",24,"2","0"
"bace","30","Quercus.rubra","lod","soilgdd","2","828.642","134.838","1255.16",24,"2","0"
"bace","30","Betula.lenta","lod","soilgdd","4","852.544","84.56","840.86",24,"2","0"
"bace","30","Betula.lenta","lod","soilgdd","2","1067.631","94.671","855.317",24,"2","0"
"bace","30","Quercus.rubra","lod","soilgdd","10","35645.524","9548.753","2039.017",24,"2","0"
"bace","30","Betula.lenta","lod","soilgdd","0","1288.138","104.788","868.313",24,"2","0"
"bace","30","Quercus.rubra","lod","soilgdd","8","245.628","83.352","1166.656",24,"2","0"
"bace","30","Quercus.rubra","lod","soilgdd","0","1026.149","149.744","1274.453",24,"2","0"
"bace","30","Quercus.rubra","lod","soilgdd","4","636.555","119.957","1233.643",24,"2","0"
"bace","30","Betula.lenta","lod","soilgdd","6","632.217","74.401","824.477",24,"2","0"
"bace","30","Acer.rubrum","lod","soilgdd","4","681.607","61.178","1109.811",24,"2","0"
"bace","30","Acer.rubrum","lod","soilgdd","2","879.694","68.644","1129.846",24,"2","0"
"bace","30","Betula.lenta","lod","soilgdd","8","414.481","61.2","799.475",24,"2","0"
"bace","31","Betula.lenta","lod","soilgdd","4","459.25","103.564","840.86",25,"1","0"
"bace","31","Betula.lenta","lod","soilgdd","0","788.108","128.338","868.313",25,"1","0"
"bace","31","Acer.rubrum","lod","soilgdd","0","899.295","76.133","1147.862",25,"1","0"
"bace","31","Betula.lenta","lod","soilgdd","6","298.044","91.122","824.477",25,"1","0"
"bace","31","Quercus.rubra","lod","soilgdd","8","286.302","58.939","1166.656",25,"1","0"
"bace","31","Quercus.rubra","lod","soilgdd","2","913.672","95.345","1255.16",25,"1","0"
"bace","31","Betula.lenta","lod","soilgdd","10","23247.929","8353.701","1402.815",25,"1","0"
"bace","31","Betula.lenta","lod","soilgdd","2","621.163","115.948","855.317",25,"1","0"
"bace","31","Quercus.rubra","lod","soilgdd","0","1115.116","105.885","1274.453",25,"1","0"
"bace","31","Quercus.rubra","lod","soilgdd","6","521.553","74.115","1208.814",25,"1","0"
"bace","31","Acer.rubrum","lod","soilgdd","8","166.2","42.749","1047.44",25,"1","0"
"bace","31","Acer.rubrum","lod","soilgdd","6","370.232","53.463","1086.355",25,"1","0"
"bace","31","Acer.rubrum","lod","soilgdd","4","544.437","61.178","1109.811",25,"1","0"
"bace","31","Quercus.rubra","lod","soilgdd","10","42368.43","6751.988","2039.017",25,"1","0"
"bace","31","Quercus.rubra","lod","soilgdd","4","717.259","84.822","1233.643",25,"1","0"
"bace","31","Betula.lenta","lod","soilgdd","8","123.417","74.954","799.475",25,"1","0"
"bace","31","Acer.rubrum","lod","soilgdd","2","719.35","68.644","1129.846",25,"1","0"
"bace","31","Acer.rubrum","lod","soilgdd","10","29145.456","4585.262","1860.935",25,"1","0"
"bace","32","Betula.lenta","lod","soilgdd","4","475.067","73.231","840.86",26,"0","0"
"bace","32","Acer.rubrum","lod","soilgdd","0","1061.324","152.266","1147.862",26,"0","0"
"bace","32","Betula.lenta","lod","soilgdd","10","23078.282","5906.959","1402.815",26,"0","0"
"bace","32","Betula.lenta","lod","soilgdd","0","787.589","90.749","868.313",26,"0","0"
"bace","32","Quercus.rubra","lod","soilgdd","8","231.885","58.939","1166.656",26,"0","0"
"bace","32","Quercus.rubra","lod","soilgdd","6","441.971","74.115","1208.814",26,"0","0"
"bace","32","Betula.lenta","lod","soilgdd","8","126.638","53","799.475",26,"0","0"
"bace","32","Betula.lenta","lod","soilgdd","6","301.787","64.433","824.477",26,"0","0"
"bace","32","Quercus.rubra","lod","soilgdd","4","635.751","84.822","1233.643",26,"0","0"
"bace","32","Acer.rubrum","lod","soilgdd","10","37239.58","9170.523","1860.935",26,"0","0"
"bace","32","Acer.rubrum","lod","soilgdd","4","687.802","122.357","1109.811",26,"0","0"
"bace","32","Acer.rubrum","lod","soilgdd","8","244.069","85.498","1047.44",26,"0","0"
"bace","32","Quercus.rubra","lod","soilgdd","10","33048.802","6751.988","2039.017",26,"0","0"
"bace","32","Acer.rubrum","lod","soilgdd","2","866.217","137.288","1129.846",26,"0","0"
"bace","32","Quercus.rubra","lod","soilgdd","2","804.166","95.345","1255.16",26,"0","0"
"bace","32","Betula.lenta","lod","soilgdd","2","622.982","81.987","855.317",26,"0","0"
"bace","32","Acer.rubrum","lod","soilgdd","6","484.021","106.926","1086.355",26,"0","0"
"bace","32","Quercus.rubra","lod","soilgdd","0","989.273","105.885","1274.453",26,"0","0"
"bace","33","Betula.lenta","lod","soilgdd","4","558.564","146.462","840.86",27,"0","-1"
"bace","33","Betula.lenta","lod","soilgdd","0","906.807","181.497","868.313",27,"0","-1"
"bace","33","Acer.rubrum","lod","soilgdd","8","377.256","85.498","1047.44",27,"0","-1"
"bace","33","Betula.lenta","lod","soilgdd","10","28351.003","11813.917","1402.815",27,"0","-1"
"bace","33","Quercus.rubra","lod","soilgdd","8","191.629","83.352","1166.656",27,"0","-1"
"bace","33","Acer.rubrum","lod","soilgdd","0","1265.853","152.266","1147.862",27,"0","-1"
"bace","33","Acer.rubrum","lod","soilgdd","4","841.61","122.357","1109.811",27,"0","-1"
"bace","33","Quercus.rubra","lod","soilgdd","4","539.846","119.957","1233.643",27,"0","-1"
"bace","33","Betula.lenta","lod","soilgdd","6","366.912","128.866","824.477",27,"0","-1"
"bace","33","Quercus.rubra","lod","soilgdd","2","701.253","134.838","1255.16",27,"0","-1"
"bace","33","Acer.rubrum","lod","soilgdd","6","611.958","106.926","1086.355",27,"0","-1"
"bace","33","Betula.lenta","lod","soilgdd","8","206.348","106.001","799.475",27,"0","-1"
"bace","33","Betula.lenta","lod","soilgdd","2","721.972","163.975","855.317",27,"0","-1"
"bace","33","Quercus.rubra","lod","soilgdd","10","27455.688","9548.753","2039.017",27,"0","-1"
"bace","33","Quercus.rubra","lod","soilgdd","0","884.088","149.744","1274.453",27,"0","-1"
"bace","33","Acer.rubrum","lod","soilgdd","10","48951.158","9170.523","1860.935",27,"0","-1"
"bace","33","Acer.rubrum","lod","soilgdd","2","1043.018","137.288","1129.846",27,"0","-1"
"bace","33","Quercus.rubra","lod","soilgdd","6","350.193","104.814","1208.814",27,"0","-1"
"bace","34","Acer.rubrum","lod","soilgdd","8","180.103","49.362","1047.44",28,"1","-1"
"bace","34","Quercus.rubra","lod","soilgdd","4","655.694","119.957","1233.643",28,"1","-1"
"bace","34","Acer.rubrum","lod","soilgdd","4","598.678","70.643","1109.811",28,"1","-1"
"bace","34","Quercus.rubra","lod","soilgdd","0","1117.631","149.744","1274.453",28,"1","-1"
"bace","34","Acer.rubrum","lod","soilgdd","0","1047.949","87.911","1147.862",28,"1","-1"
"bace","34","Quercus.rubra","lod","soilgdd","10","45280.232","9548.753","2039.017",28,"1","-1"
"bace","34","Acer.rubrum","lod","soilgdd","10","41069.02","5294.604","1860.935",28,"1","-1"
"bace","34","Acer.rubrum","lod","soilgdd","2","812.522","79.264","1129.846",28,"1","-1"
"bace","34","Acer.rubrum","lod","soilgdd","6","403.692","61.734","1086.355",28,"1","-1"
"bace","34","Quercus.rubra","lod","soilgdd","6","454.374","104.814","1208.814",28,"1","-1"
"bace","34","Quercus.rubra","lod","soilgdd","8","226.772","83.352","1166.656",28,"1","-1"
"bace","34","Quercus.rubra","lod","soilgdd","2","875.871","134.838","1255.16",28,"1","-1"
"bace","35","Quercus.rubra","lod","soilgdd","4","813.218","169.645","1233.643",29,"2","-1"
"bace","35","Acer.rubrum","lod","soilgdd","4","650.047","86.519","1109.811",29,"2","-1"
"bace","35","Quercus.rubra","lod","soilgdd","8","426.122","117.878","1166.656",29,"2","-1"
"bace","35","Quercus.rubra","lod","soilgdd","10","48855.778","13503.976","2039.017",29,"2","-1"
"bace","35","Quercus.rubra","lod","soilgdd","6","591.065","148.23","1208.814",29,"2","-1"
"bace","35","Acer.rubrum","lod","soilgdd","6","446.894","75.608","1086.355",29,"2","-1"
"bace","35","Quercus.rubra","lod","soilgdd","0","1269.794","211.769","1274.453",29,"2","-1"
"bace","35","Acer.rubrum","lod","soilgdd","8","307.564","60.456","1047.44",29,"2","-1"
"bace","35","Quercus.rubra","lod","soilgdd","2","1035.33","190.689","1255.16",29,"2","-1"
"bace","35","Acer.rubrum","lod","soilgdd","2","853.159","97.078","1129.846",29,"2","-1"
"bace","35","Acer.rubrum","lod","soilgdd","10","37619.525","6484.539","1860.935",29,"2","-1"
"bace","35","Acer.rubrum","lod","soilgdd","0","1068.623","107.668","1147.862",29,"2","-1"
"bace","4","Acer.rubrum","lod","soilgdd","8","169.643","42.749","1047.44",31,"3","-1"
"bace","4","Acer.rubrum","lod","soilgdd","4","553.405","61.178","1109.811",31,"3","-1"
"bace","4","Quercus.rubra","lod","soilgdd","0","1655.059","149.744","1274.453",31,"3","-1"
"bace","4","Quercus.rubra","lod","soilgdd","8","541.091","83.352","1166.656",31,"3","-1"
"bace","4","Quercus.rubra","lod","soilgdd","10","85954.078","9548.753","2039.017",31,"3","-1"
"bace","4","Quercus.rubra","lod","soilgdd","6","770.831","104.814","1208.814",31,"3","-1"
"bace","4","Acer.rubrum","lod","soilgdd","2","818.373","68.644","1129.846",31,"3","-1"
"bace","4","Quercus.rubra","lod","soilgdd","4","1040.015","119.957","1233.643",31,"3","-1"
"bace","4","Acer.rubrum","lod","soilgdd","6","336.722","53.463","1086.355",31,"3","-1"
"bace","4","Acer.rubrum","lod","soilgdd","10","43673.126","4585.262","1860.935",31,"3","-1"
"bace","4","Quercus.rubra","lod","soilgdd","2","1357.483","134.838","1255.16",31,"3","-1"
"bace","4","Acer.rubrum","lod","soilgdd","0","1063.449","76.133","1147.862",31,"3","-1"
"bace","5","Quercus.rubra","lod","soilgdd","8","244.141","117.878","1166.656",32,"3","0"
"bace","5","Quercus.rubra","lod","soilgdd","4","672.546","169.645","1233.643",32,"3","0"
"bace","5","Betula.lenta","lod","soilgdd","0","1446.645","181.497","868.313",32,"3","0"
"bace","5","Quercus.rubra","lod","soilgdd","10","43410.575","13503.976","2039.017",32,"3","0"
"bace","5","Betula.lenta","lod","soilgdd","2","1180.913","163.975","855.317",32,"3","0"
"bace","5","Betula.lenta","lod","soilgdd","6","683.235","128.866","824.477",32,"3","0"
"bace","5","Betula.lenta","lod","soilgdd","4","926.05","146.462","840.86",32,"3","0"
"bace","5","Quercus.rubra","lod","soilgdd","0","1125.141","211.769","1274.453",32,"3","0"
"bace","5","Quercus.rubra","lod","soilgdd","6","463.731","148.23","1208.814",32,"3","0"
"bace","5","Betula.lenta","lod","soilgdd","10","65377.7","11813.917","1402.815",32,"3","0"
"bace","5","Betula.lenta","lod","soilgdd","8","398.061","106.001","799.475",32,"3","0"
"bace","5","Quercus.rubra","lod","soilgdd","2","893.41","190.689","1255.16",32,"3","0"
"bace","6","Acer.rubrum","lod","soilgdd","4","694.547","86.519","1109.811",33,"2","0"
"bace","6","Betula.lenta","lod","soilgdd","4","645.032","146.462","840.86",33,"2","0"
"bace","6","Betula.lenta","lod","soilgdd","8","187.511","106.001","799.475",33,"2","0"
