"plot","year","site","exp_startyear","event","genus","species","doy","year.num","meltdate"
"6",1996,"dunne",1991,"ffd","Erigeron","speciosus",225,5,124
"6",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",177,5,124
"6",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",163,5,124
"6",1996,"dunne",1991,"ffd","Potentilla","hippiana",219,5,124
"6",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",176,5,124
"6",1996,"dunne",1991,"ffd","Helianthella","quinquenervis",219,5,124
"6",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",175,5,124
"6",1996,"dunne",1991,"ffd","Helianthella","quinquenervis",184,5,124
"6",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",213,5,124
"6",1996,"dunne",1991,"ffd","Erigeron","speciosus",203,5,124
"6",1996,"dunne",1991,"ffd","Helianthella","quinquenervis",213,5,124
"6",1996,"dunne",1991,"ffrd","Helianthella","quinquenervis",214,5,124
"6",1996,"dunne",1991,"ffd","Helianthella","quinquenervis",206,5,124
"6",1996,"dunne",1991,"ffd","Festuca","thurberi",206,5,124
"6",1996,"dunne",1991,"ffd","Erigeron","speciosus",232,5,124
"6",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",169,5,124
"6",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",227,5,124
"6",1996,"dunne",1991,"ffd","Erigeron","speciosus",203,5,124
"6",1996,"dunne",1991,"ffd","Erigeron","speciosus",211,5,124
"6",1996,"dunne",1991,"ffd","Artemisia","tridentata",232,5,124
"6",1996,"dunne",1991,"ffd","Erigeron","speciosus",234,5,124
"6",1996,"dunne",1991,"ffd","Artemisia","tridentata",226,5,124
"6",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",183,5,124
"6",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",148,5,124
"6",1996,"dunne",1991,"ffd","Artemisia","tridentata",238,5,124
"6",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",225,5,124
"6",1996,"dunne",1991,"ffrd","Mertensiana","fusiformis",157,5,124
"6",1996,"dunne",1991,"ffrd","Potentilla","hippiana",219,5,124
"6",1996,"dunne",1991,"ffd","Erigeron","speciosus",217,5,124
"6",1996,"dunne",1991,"ffd","Erigeron","speciosus",218,5,124
"6",1996,"dunne",1991,"ffrd","Potentilla","hippiana",198,5,124
"6",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",225,5,124
"6",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",162,5,124
"6",1996,"dunne",1991,"ffd","Artemisia","tridentata",225,5,124
"6",1996,"dunne",1991,"ffd","Erigeron","speciosus",232,5,124
"6",1996,"dunne",1991,"ffd","Erigeron","speciosus",192,5,124
"6",1996,"dunne",1991,"ffrd","Potentilla","hippiana",206,5,124
"6",1996,"dunne",1991,"ffd","Festuca","thurberi",231,5,124
"6",1996,"dunne",1991,"ffd","Erigeron","speciosus",197,5,124
"6",1996,"dunne",1991,"ffd","Festuca","thurberi",206,5,124
"6",1996,"dunne",1991,"ffd","Festuca","thurberi",211,5,124
"6",1996,"dunne",1991,"ffd","Eriogonum","subalpinum",220,5,124
"6",1996,"dunne",1991,"ffd","Delphinium","nuttallianum",192,5,124
"6",1996,"dunne",1991,"ffd","Erigeron","speciosus",217,5,124
"6",1996,"dunne",1991,"ffd","Erigeron","speciosus",198,5,124
"6",1996,"dunne",1991,"ffd","Festuca","thurberi",211,5,124
"6",1996,"dunne",1991,"ffd","Erigeron","speciosus",203,5,124
"6",1996,"dunne",1991,"ffd","Erigeron","speciosus",211,5,124
"6",1996,"dunne",1991,"ffd","Mertensiana","fusiformis",157,5,124
"6",1996,"dunne",1991,"ffd","Artemisia","tridentata",224,5,124
"6",1996,"dunne",1991,"ffd","Helianthella","quinquenervis",198,5,124
"6",1996,"dunne",1991,"ffd","Erigeron","speciosus",232,5,124
"6",1996,"dunne",1991,"ffd","Festuca","thurberi",238,5,124
"6",1996,"dunne",1991,"ffd","Artemisia","tridentata",220,5,124
"6",1997,"dunne",1991,"ffd","Claytonia","lanceolata",151,6,116
"6",1997,"dunne",1991,"ffd","Festuca","thurberi",232,6,116
"6",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",226,6,116
"6",1997,"dunne",1991,"ffd","Erigeron","speciosus",220,6,116
"6",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",170,6,116
"6",1997,"dunne",1991,"ffrd","Erigeron","speciosus",227,6,116
"6",1997,"dunne",1991,"ffd","Eriogonum","umbellatum",212,6,116
"6",1997,"dunne",1991,"ffd","Erigeron","speciosus",212,6,116
"6",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",226,6,116
"6",1997,"dunne",1991,"ffrd","Potentilla","hippiana",198,6,116
"6",1997,"dunne",1991,"ffd","Achillea","sp",225,6,116
"6",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",169,6,116
"6",1997,"dunne",1991,"ffd","Erigeron","speciosus",239,6,116
"6",1997,"dunne",1991,"ffd","Achillea","sp",232,6,116
"6",1997,"dunne",1991,"ffd","Erigeron","speciosus",247,6,116
"6",1997,"dunne",1991,"ffd","Festuca","thurberi",205,6,116
"6",1997,"dunne",1991,"ffrd","Delphinium","nuttallianum",191,6,116
"6",1997,"dunne",1991,"ffd","Festuca","thurberi",198,6,116
"6",1997,"dunne",1991,"ffd","Erigeron","speciosus",233,6,116
"6",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",191,6,116
"6",1997,"dunne",1991,"ffd","Eriogonum","umbellatum",225,6,116
"6",1997,"dunne",1991,"ffd","Eriogonum","umbellatum",204,6,116
"6",1997,"dunne",1991,"ffd","Potentilla","hippiana",205,6,116
"6",1997,"dunne",1991,"ffd","Claytonia","lanceolata",140,6,116
"6",1997,"dunne",1991,"ffd","Achillea","sp",225,6,116
"6",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",198,6,116
"6",1997,"dunne",1991,"ffd","Artemisia","tridentata",239,6,116
"6",1997,"dunne",1991,"ffd","Erigeron","speciosus",225,6,116
"6",1997,"dunne",1991,"ffd","Artemisia","tridentata",232,6,116
"6",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",205,6,116
"6",1997,"dunne",1991,"ffd","Potentilla","hippiana",240,6,116
"6",1997,"dunne",1991,"ffd","Erigeron","speciosus",240,6,116
"6",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",233,6,116
"6",1997,"dunne",1991,"ffd","Artemisia","tridentata",240,6,116
"6",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",198,6,116
"6",1997,"dunne",1991,"ffd","Claytonia","lanceolata",162,6,116
"6",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",190,6,116
"6",1997,"dunne",1991,"ffd","Achillea","sp",212,6,116
"6",1997,"dunne",1991,"ffrd","Potentilla","hippiana",205,6,116
"6",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",177,6,116
"6",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",170,6,116
"6",1997,"dunne",1991,"ffd","Artemisia","tridentata",247,6,116
"6",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",205,6,116
"6",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",205,6,116
"6",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",177,6,116
"6",1997,"dunne",1991,"ffd","Festuca","thurberi",233,6,116
"6",1997,"dunne",1991,"ffd","Erigeron","speciosus",204,6,116
"6",1997,"dunne",1991,"ffd","Erigeron","speciosus",239,6,116
"6",1997,"dunne",1991,"ffd","Erigeron","speciosus",233,6,116
"6",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",191,6,116
"6",1997,"dunne",1991,"ffd","Claytonia","lanceolata",156,6,116
"6",1997,"dunne",1991,"ffd","Claytonia","lanceolata",155,6,116
"6",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",177,6,116
"6",1997,"dunne",1991,"ffd","Festuca","thurberi",220,6,116
"6",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",184,6,116
"6",1997,"dunne",1991,"ffd","Artemisia","tridentata",239,6,116
"6",1997,"dunne",1991,"ffd","Eriogonum","umbellatum",212,6,116
"6",1997,"dunne",1991,"ffd","Artemisia","tridentata",240,6,116
"6",1997,"dunne",1991,"ffd","Erigeron","speciosus",205,6,116
"6",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",183,6,116
"6",1997,"dunne",1991,"ffd","Achillea","sp",212,6,116
"6",1997,"dunne",1991,"ffd","Achillea","sp",204,6,116
"6",1997,"dunne",1991,"ffd","Festuca","thurberi",220,6,116
"6",1997,"dunne",1991,"ffd","Potentilla","hippiana",183,6,116
"6",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",191,6,116
"6",1997,"dunne",1991,"ffd","Festuca","thurberi",254,6,116
"6",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",198,6,116
"6",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",162,6,116
"6",1997,"dunne",1991,"ffd","Artemisia","tridentata",253,6,116
"6",1997,"dunne",1991,"ffd","Erigeron","speciosus",204,6,116
"6",1997,"dunne",1991,"ffd","Claytonia","lanceolata",156,6,116
"6",1997,"dunne",1991,"ffd","Erigeron","speciosus",232,6,116
"6",1997,"dunne",1991,"ffd","Potentilla","hippiana",247,6,116
"6",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",155,6,116
"6",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",219,6,116
"6",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",177,6,116
"6",1997,"dunne",1991,"ffd","Eriogonum","umbellatum",190,6,116
"6",1997,"dunne",1991,"ffd","Erigeron","speciosus",213,6,116
"6",1997,"dunne",1991,"ffd","Artemisia","tridentata",240,6,116
"6",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",191,6,116
"6",1997,"dunne",1991,"ffd","Festuca","thurberi",190,6,116
"6",1997,"dunne",1991,"ffd","Artemisia","tridentata",226,6,116
"6",1997,"dunne",1991,"ffd","Potentilla","hippiana",213,6,116
"6",1997,"dunne",1991,"ffd","Erigeron","speciosus",239,6,116
"6",1997,"dunne",1991,"ffrd","Erigeron","speciosus",232,6,116
"6",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",176,6,116
"6",1997,"dunne",1991,"ffrd","Helianthella","quinquenervis",213,6,116
"6",1997,"dunne",1991,"ffrd","Eriogonum","umbellatum",204,6,116
"6",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",240,6,116
"6",1997,"dunne",1991,"ffd","Erigeron","speciosus",247,6,116
"6",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",184,6,116
"6",1997,"dunne",1991,"ffd","Eriogonum","umbellatum",225,6,116
"6",1997,"dunne",1991,"ffd","Erigeron","speciosus",225,6,116
"6",1997,"dunne",1991,"ffd","Potentilla","hippiana",226,6,116
"6",1997,"dunne",1991,"ffd","Erigeron","speciosus",204,6,116
"6",1997,"dunne",1991,"ffd","Potentilla","hippiana",198,6,116
"6",1997,"dunne",1991,"ffd","Artemisia","tridentata",226,6,116
"6",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",184,6,116
"6",1997,"dunne",1991,"ffd","Erigeron","speciosus",204,6,116
"6",1997,"dunne",1991,"ffd","Erigeron","speciosus",219,6,116
"6",1997,"dunne",1991,"ffd","Achillea","sp",239,6,116
"6",1997,"dunne",1991,"ffd","Potentilla","hippiana",205,6,116
"6",1997,"dunne",1991,"ffd","Potentilla","hippiana",205,6,116
"6",1997,"dunne",1991,"ffd","Erigeron","speciosus",246,6,116
"6",1997,"dunne",1991,"ffd","Achillea","sp",197,6,116
"6",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",247,6,116
"6",1997,"dunne",1991,"ffd","Erigeron","speciosus",225,6,116
"6",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",177,6,116
"6",1997,"dunne",1991,"ffd","Festuca","thurberi",254,6,116
"6",1997,"dunne",1991,"ffd","Erigeron","speciosus",239,6,116
"6",1997,"dunne",1991,"ffrd","Potentilla","hippiana",191,6,116
"6",1997,"dunne",1991,"ffd","Artemisia","tridentata",253,6,116
"6",1997,"dunne",1991,"ffd","Erigeron","speciosus",227,6,116
"6",1997,"dunne",1991,"ffd","Lathyrus","lanszwertii",177,6,116
"6",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",162,6,116
"6",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",213,6,116
"6",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",176,6,116
"6",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",169,6,116
"6",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",177,6,116
"6",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",240,6,116
"6",1997,"dunne",1991,"ffd","Erigeron","speciosus",233,6,116
"6",1997,"dunne",1991,"ffd","Erigeron","speciosus",205,6,116
"6",1997,"dunne",1991,"ffd","Potentilla","hippiana",247,6,116
"6",1997,"dunne",1991,"ffd","Artemisia","tridentata",247,6,116
"6",1997,"dunne",1991,"ffd","Erigeron","speciosus",212,6,116
"6",1997,"dunne",1991,"ffd","Achillea","sp",232,6,116
"6",1997,"dunne",1991,"ffd","Erigeron","speciosus",213,6,116
"6",1997,"dunne",1991,"ffd","Claytonia","lanceolata",162,6,116
"6",1997,"dunne",1991,"ffd","Erigeron","speciosus",220,6,116
"6",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",170,6,116
"6",1997,"dunne",1991,"ffd","Festuca","thurberi",198,6,116
"6",1997,"dunne",1991,"ffrd","Delphinium","nuttallianum",177,6,116
"6",1997,"dunne",1991,"ffd","Erigeron","speciosus",212,6,116
"6",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",213,6,116
"6",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",183,6,116
"6",1997,"dunne",1991,"ffd","Erigeron","speciosus",213,6,116
"6",1997,"dunne",1991,"ffd","Erigeron","speciosus",232,6,116
"6",1997,"dunne",1991,"ffd","Erigeron","speciosus",198,6,116
"6",1997,"dunne",1991,"ffd","Claytonia","lanceolata",155,6,116
"6",1997,"dunne",1991,"ffd","Festuca","thurberi",191,6,116
"6",1997,"dunne",1991,"ffd","Festuca","thurberi",213,6,116
"6",1997,"dunne",1991,"ffd","Claytonia","lanceolata",162,6,116
"6",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",198,6,116
"6",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",177,6,116
"6",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",155,6,116
"6",1997,"dunne",1991,"ffd","Artemisia","tridentata",226,6,116
"6",1997,"dunne",1991,"ffd","Helianthella","quinquenervis",198,6,116
"6",1997,"dunne",1991,"ffrd","Erigeron","speciosus",232,6,116
"6",1997,"dunne",1991,"ffd","Erigeron","speciosus",233,6,116
"6",1997,"dunne",1991,"ffd","Festuca","thurberi",205,6,116
"6",1997,"dunne",1991,"ffd","Erigeron","speciosus",232,6,116
"6",1997,"dunne",1991,"ffd","Delphinium","nuttallianum",169,6,116
"6",1997,"dunne",1991,"ffd","Eriogonum","umbellatum",204,6,116
"6",1997,"dunne",1991,"ffd","Artemisia","tridentata",240,6,116
"6",1997,"dunne",1991,"ffd","Artemisia","tridentata",253,6,116
