Site,Tag,Species,SeedOrigin,Chamber,ChSide,ChRow,ChCol,GermDate,SpringSeeder,CensInDate,DatePlanted,DeathDate,PossibleDeathDate,CensorDate,Path_Harvest,MIA,Status,Phen_04.15.10,Phen_04.21.10,Phen_04.30.10,Phen_05.17.10,Phen_05.24.10,Phen_06.16.10,Phen_07.07.10,Phen_08.02.10,Phen_04.20.11,Phen_05.05.11,Phen_05.26.11,Phen_06.13.11,Phen_07.26.11,Phen_02.27.12,Phen_03.07.12,Phen_03.15.12,Phen_03.21.12,Phen_03.26.12,Phen_04.03.12,Phen_04.12.12,Phen_04.17.12,Phen_05.04.12,Phen_05.09.12,Phen_05.31.12,Phen_07.16.12,Phen_08.13.12,Phen_05.13.14,,,,,,,,,
HF,10780,acru,MA_Worcester_Natural,S04_5,2,2,10,4/15/2010,NA,NA,NA,7/7/2010,NA,NA,NA,NA,0,2,3,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10783,acru,MA_Worcester_Natural,S04_5,2,2,10,4/15/2010,NA,NA,NA,6/16/2010,NA,NA,NA,NA,0,2,3,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10785,acru,MA_Worcester_Natural,S04_5,2,2,10,4/15/2010,NA,NA,NA,7/7/2010,NA,NA,NA,NA,0,2,2,1,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10794,acru,MA_Worcester_Natural,S04_5,2,2,14,7/29/2009,NA,NA,NA,9/28/2009,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,9193,acru,MA_Worcester_Natural,S04_5,2,3,10,5/4/2012,-1,NA,NA,8/13/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,6,NA,NA,,,,,,,,,
HF,10848,acru,MA_Worcester_Natural,S04_5,2,3,10,7/29/2009,NA,NA,NA,9/28/2009,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10886,acru,MA_Worcester_Natural,S04_5,2,3,11,7/29/2009,NA,NA,NA,4/15/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10893,acru,MA_Worcester_Natural,S04_5,2,3,14,7/29/2009,NA,NA,NA,NA,NA,NA,NA,8/2/2010,0,4,5,5,5,5,5,5,4,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,3996,magr,NC_Durham_Planted_A,S04_5,2,4,9,8/2/2010,NA,NA,6/29/2009,4/20/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,4273,acru,MA_Worcester_Natural,S04_5,2,4,10,NA,NA,9/23/2013,NA,5/13/2014,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10826,acru,MA_Worcester_Natural,S04_5,2,4,10,7/29/2009,NA,NA,NA,6/13/2011,NA,NA,NA,NA,0,2,3,2,5,5,5,5,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,9477,acru,MA_Worcester_Natural,S04_5,2,4,11,5/5/2011,NA,NA,NA,5/26/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,9481,acru,MA_Worcester_Natural,S04_5,2,4,11,5/5/2011,NA,NA,NA,7/26/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10831,acru,MA_Worcester_Natural,S04_5,2,4,11,7/29/2009,NA,NA,NA,4/15/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10863,acru,MA_Worcester_Natural,S04_5,2,4,12,7/29/2009,NA,NA,NA,4/15/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10900,acru,MA_Worcester_Natural,S04_5,2,4,12,7/29/2009,NA,NA,NA,4/15/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10887,acru,MA_Worcester_Natural,S04_5,2,5,14,7/29/2009,NA,NA,NA,4/30/2010,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,9265,acru,NC_Orange_Planted_B,S04_5,2,6,10,5/5/2011,NA,NA,6/17/2010,5/26/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,9205,acru,MA_Worcester_Natural,S04_5,2,6,11,5/5/2011,NA,NA,NA,5/26/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,8412,piun,MA_Worcester_Natural,S04_5,2,6,12,5/31/2012,NA,NA,NA,7/16/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,,,,,,,,,
HF,9241,acru,MA_Worcester_Natural,S04_5,2,8,8,5/5/2011,NA,NA,NA,9/19/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10808,acru,MA_Worcester_Natural,S04_5,2,9,8,7/29/2009,NA,NA,NA,9/28/2009,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,9266,acru,MA_Worcester_Natural,S04_5,2,9,9,5/5/2011,NA,NA,NA,5/26/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,9226,acru,MA_Worcester_Planted_A,S04_5,2,10,8,5/5/2011,NA,NA,6/19/2009,5/26/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,9204,acru,MA_Worcester_Natural,S04_5,2,10,11,5/5/2011,NA,NA,NA,5/26/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10817,acru,MA_Worcester_Natural,S04_5,2,10,11,7/29/2009,NA,NA,NA,8/2/2010,NA,NA,NA,NA,0,3,4,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10823,acru,MA_Worcester_Natural,S04_5,2,10,13,7/29/2009,NA,NA,NA,9/28/2009,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,9224,acru,MA_Worcester_Natural,S04_5,2,11,8,5/5/2011,NA,NA,NA,5/26/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,9424,acru,MA_Worcester_Natural,S04_5,2,11,8,5/5/2011,NA,NA,NA,7/26/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,9259,acru,MA_Worcester_Natural,S04_5,2,11,9,5/5/2011,NA,NA,NA,5/26/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,9491,acru,MA_Worcester_Natural,S04_5,2,11,9,5/5/2011,NA,NA,NA,5/26/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,9108,piun,MA_Worcester_Natural,S04_5,2,11,10,5/4/2012,NA,NA,NA,5/31/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,NA,NA,NA,NA,,,,,,,,,
HF,11424,piun,MA_Worcester_Natural,S04_5,2,11,10,5/9/2012,NA,NA,NA,5/31/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,,,,,,,,,
HF,9298,acru,MA_Worcester_Natural,S04_5,2,11,12,5/5/2011,NA,NA,NA,5/26/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,9512,acru,MA_Worcester_Natural,S04_5,2,11,14,5/26/2011,NA,NA,NA,7/26/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10820,acru,MA_Worcester_Natural,S04_5,2,12,8,7/29/2009,NA,NA,NA,9/28/2009,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10840,acru,MA_Worcester_Natural,S04_5,2,12,8,7/29/2009,NA,NA,NA,9/28/2009,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10855,acru,MA_Worcester_Natural,S04_5,2,12,8,7/29/2009,NA,NA,NA,7/7/2010,NA,NA,NA,NA,0,4,4,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10865,acru,MA_Worcester_Natural,S04_5,2,12,8,7/29/2009,NA,NA,NA,6/16/2010,NA,NA,NA,NA,0,3,4,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,9280,acru,MA_Worcester_Natural,S04_5,2,12,9,5/5/2011,NA,NA,NA,7/26/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10879,acru,MA_Worcester_Natural,S04_5,2,12,11,7/29/2009,NA,NA,NA,4/30/2010,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10894,acru,MA_Worcester_Natural,S04_5,2,12,11,7/29/2009,NA,NA,NA,9/28/2009,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10895,acru,MA_Worcester_Natural,S04_5,2,12,13,7/29/2009,NA,NA,NA,7/7/2010,NA,NA,NA,NA,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,9431,acru,MA_Worcester_Natural,S04_5,2,12,14,5/5/2011,NA,NA,NA,5/26/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,79,acru,MA_Worcester_Natural,S04_5,2,13,9,4/15/2010,NA,NA,NA,5/17/2010,NA,NA,NA,NA,0,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10827,acru,MA_Worcester_Natural,S04_5,2,13,10,7/29/2009,NA,NA,NA,4/30/2010,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10877,acru,MA_Worcester_Natural,S04_5,2,13,14,7/29/2009,NA,NA,NA,7/7/2010,NA,NA,NA,NA,0,1,1,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,9414,acsa,PA_NA_Planted_A,S04_5,2,14,8,5/5/2011,NA,NA,10/14/2010,5/4/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,6,6,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,,,,,,,,,
HF,10857,acru,MA_Worcester_Natural,S04_5,2,15,8,7/29/2009,NA,NA,NA,4/15/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10860,acru,MA_Worcester_Natural,S04_5,2,15,8,7/29/2009,NA,NA,NA,5/5/2011,NA,NA,NA,NA,0,4,5,5,5,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10864,acru,MA_Worcester_Natural,S04_5,2,15,9,7/29/2009,NA,NA,NA,9/1/2010,NA,NA,NA,NA,0,4,4,4,4,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10874,acru,MA_Worcester_Natural,S04_5,2,15,9,7/29/2009,NA,NA,NA,4/20/2011,NA,NA,NA,NA,0,5,5,5,5,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10891,acru,MA_Worcester_Natural,S04_5,2,15,10,7/29/2009,NA,NA,NA,7/26/2011,NA,NA,NA,NA,0,5,4,5,5,5,5,5,4,2,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10851,acru,MA_Worcester_Natural,S04_5,2,15,14,7/29/2009,NA,NA,NA,4/21/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10833,acru,MA_Worcester_Natural,S04_5,2,16,8,7/29/2009,NA,NA,NA,9/28/2009,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10837,acru,MA_Worcester_Natural,S04_5,2,16,9,7/29/2009,NA,NA,NA,9/28/2009,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10844,acru,MA_Worcester_Natural,S04_5,2,16,10,7/29/2009,NA,NA,NA,9/28/2009,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10846,acru,MA_Worcester_Natural,S04_5,2,16,10,7/29/2009,NA,NA,NA,9/28/2009,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10871,acru,MA_Worcester_Natural,S04_5,2,16,10,7/29/2009,NA,NA,NA,9/28/2009,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10888,acru,MA_Worcester_Natural,S04_5,2,16,12,7/29/2009,NA,NA,NA,9/28/2009,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10896,acru,MA_Worcester_Natural,S04_5,2,16,14,4/15/2010,NA,NA,NA,5/4/2012,NA,NA,NA,NA,0,5,5,5,5,5,5,5,4,1,1,1,1,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10880,piun,MA_Worcester_Natural,S04_5,2,17,8,7/29/2009,NA,NA,NA,3/26/2012,NA,NA,NA,NA,0,1,3,3,4,4,5,5,5,2,1,3,5,3,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10882,acru,MA_Worcester_Natural,S04_5,2,17,8,7/29/2009,NA,NA,NA,7/7/2010,NA,NA,NA,NA,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10825,acru,MA_Worcester_Natural,S04_5,2,17,9,7/29/2009,NA,NA,NA,9/28/2009,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10868,acru,MA_Worcester_Natural,S04_5,2,17,9,7/29/2009,NA,NA,NA,9/28/2009,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,9430,acru,NC_Orange_Planted_B,S04_5,2,17,10,5/5/2011,NA,NA,6/17/2010,5/26/2011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10841,acru,MA_Worcester_Natural,S04_5,2,18,8,7/29/2009,NA,NA,NA,4/21/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,9164,acru,MA_Worcester_Natural,S04_5,2,18,12,7/29/2009,NA,NA,NA,7/16/2012,NA,NA,NA,NA,0,2,3,3,5,5,5,5,4,1,3,5,4,6,NA,NA,1,1,1,1,1,3,4,5,1,1,NA,NA,,,,,,,,,
HF,10838,acru,MA_Worcester_Natural,S04_5,2,18,13,7/29/2009,NA,NA,NA,4/15/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10852,acru,MA_Worcester_Natural,S04_5,2,19,8,7/29/2009,NA,NA,NA,4/15/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10878,acru,MA_Worcester_Natural,S04_5,2,19,8,7/29/2009,NA,NA,NA,6/16/2010,NA,NA,NA,NA,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,2885,list,GA_NA_Planted_A,S04_5,2,19,10,9/28/2009,NA,NA,6/17/2009,4/15/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10842,acru,MA_Worcester_Natural,S04_5,2,20,9,7/29/2009,NA,NA,NA,NA,NA,NA,NA,4/20/2011,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,2886,list,GA_NA_Planted_A,S04_5,2,20,11,9/28/2009,NA,NA,6/17/2009,9/28/2009,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10861,acru,MA_Worcester_Natural,S04_5,2,20,11,7/29/2009,NA,NA,NA,5/5/2011,NA,NA,NA,NA,0,2,3,3,5,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,2888,list,GA_NA_Planted_A,S04_5,2,20,12,9/28/2009,NA,NA,6/17/2009,4/15/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10867,acru,MA_Worcester_Natural,S04_5,2,20,12,7/29/2009,NA,NA,NA,5/24/2010,NA,NA,NA,NA,0,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,2591,quru,NC_Orange_Planted_A,S04_5,2,20,13,5/17/2010,NA,NA,10/26/2009,7/26/2011,NA,NA,NA,NA,0,NA,NA,NA,5,5,6,5,5,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10898,acru,MA_Worcester_Natural,S04_5,2,20,14,7/29/2009,NA,NA,NA,5/24/2010,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10884,acru,MA_Worcester_Natural,S04_5,2,21,8,7/29/2009,NA,NA,NA,5/17/2010,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,9595,acru,MA_Worcester_Natural,S04_5,2,21,10,7/29/2009,NA,NA,NA,7/16/2012,NA,NA,NA,NA,0,4,5,5,4,5,5,5,4,2,NA,5,4,6,NA,NA,1,1,1,1,1,2,2,1,6,NA,NA,NA,,,,,,,,,
HF,10883,acru,MA_Worcester_Natural,S04_5,2,21,10,7/29/2009,NA,NA,NA,7/7/2010,NA,NA,NA,NA,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,9939,litu,KY_NA_Planted_A,S04_5,2,21,11,9/28/2009,NA,NA,6/17/2009,5/24/2010,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,2801,pist,NC_NA_Planted_B,S04_5,2,22,12,7/27/2009,NA,NA,6/29/2009,9/28/2009,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10885,acru,MA_Worcester_Natural,S04_5,2,22,12,7/29/2009,NA,NA,NA,8/2/2010,NA,NA,NA,NA,0,3,4,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,10890,acru,MA_Worcester_Natural,S04_5,2,22,13,7/29/2009,NA,NA,NA,4/15/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
HF,9279,acru,MA_Worcester_Natural,S04_5,2,23,8,7/29/2009,NA,NA,NA,10/18/2012,NA,NA,NA,NA,0,4,4,5,5,5,5,5,4,NA,4,5,5,6,NA,NA,1,1,1,1,2,4,5,5,6,6,6,NA,,,,,,,,,
